,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,Dynamic_time,Constant_time
gene_290,-18.51970205834675,-18.519678019024134,0.0,0:00:00.233922,0:00:00.233922
gene_291,-29.76046260309856,-31.156511329301253,1.396048726202693,0:00:00.223753,0:00:00.223753
gene_292,-11.937042397260218,-11.936998744083397,0.0,0:00:00.319303,0:00:00.319303
gene_293,-21.579055332332146,-31.9733817287922,10.394326396460055,0:00:00.219629,0:00:00.219629
gene_294,-6.88173511027399,-6.881734669210207,0.0,0:00:00.262160,0:00:00.262160
gene_295,-36.10368496987663,-38.405705131661705,2.302020161785073,0:00:00.225823,0:00:00.225823
gene_296,-20.008281260655128,-20.00827551791452,0.0,0:00:00.241377,0:00:00.241377
gene_297,-31.943609459804115,-38.29648018717121,6.3528707273670975,0:00:00.217078,0:00:00.217078
gene_298,-15.39383043234366,-15.516335821884592,0.12250538954093138,0:00:00.226590,0:00:00.226590
gene_299,-33.12977491718682,-35.717972279053335,2.588197361866513,0:00:00.218981,0:00:00.218981
gene_300,-14.704328587981252,-14.80396418275744,0.09963559477618844,0:00:00.229312,0:00:00.229312
gene_301,-23.34802491085046,-28.08585694915431,4.73783203830385,0:00:00.216380,0:00:00.216380
gene_302,-24.22651725564912,-24.332243076545584,0.10572582089646332,0:00:00.219771,0:00:00.219771
gene_303,-24.03400759343711,-29.998687675786023,5.964680082348913,0:00:00.217781,0:00:00.217781
gene_304,-16.633259661047383,-16.707340192493263,0.07408053144587967,0:00:00.225305,0:00:00.225305
gene_305,-22.808226471381115,-27.92693454013584,5.118708068754724,0:00:00.215996,0:00:00.215996
gene_306,-15.653460316762738,-16.14199187662718,0.48853155986444285,0:00:00.225612,0:00:00.225612
gene_307,-19.33079585640797,-33.26077635473647,13.9299804983285,0:00:00.218586,0:00:00.218586
gene_308,-16.975500580561064,-16.9754125890938,0.0,0:00:00.228577,0:00:00.228577
gene_309,-26.73644066663007,-31.782189079672616,5.045748413042546,0:00:00.218936,0:00:00.218936
gene_310,-14.752495783896405,-14.752494846354251,0.0,0:00:00.462412,0:00:00.462412
gene_311,-23.563294427119967,-32.42745207948206,8.864157652362092,0:00:00.215992,0:00:00.215992
gene_312,-7.7660766924363465,-7.784930636135211,0.01885394369886484,0:00:00.230736,0:00:00.230736
gene_313,-27.474890148459707,-27.887684787630704,0.4127946391709969,0:00:00.214919,0:00:00.214919
gene_314,-15.424253601585992,-15.42420918159019,0.0,0:00:00.231731,0:00:00.231731
gene_315,-26.60066978018288,-27.458425428877614,0.8577556486947344,0:00:00.216289,0:00:00.216289
gene_316,-16.044366443835294,-16.044359612842022,0.0,0:00:00.463050,0:00:00.463050
gene_317,-25.763992280807926,-26.40975733125361,0.6457650504456822,0:00:00.217583,0:00:00.217583
gene_318,-13.685566461953336,-13.685548564230283,0.0,0:00:00.235681,0:00:00.235681
gene_319,-29.202585794733544,-30.171639675096202,0.969053880362658,0:00:00.221184,0:00:00.221184
gene_320,-23.34044435382487,-23.340400999383736,0.0,0:00:00.234342,0:00:00.234342
gene_321,-29.62469458545518,-30.924091045764044,1.2993964603088628,0:00:00.219141,0:00:00.219141
gene_322,-14.586519289280112,-14.586515620326043,0.0,0:00:00.244064,0:00:00.244064
gene_323,-31.350972863285442,-30.275936830740584,0.0,0:00:00.217438,0:00:00.217438
gene_324,-12.830903275305444,-12.830873239347238,0.0,0:00:00.255127,0:00:00.255127
gene_325,-24.726884960734544,-28.308414491191503,3.581529530456958,0:00:00.220581,0:00:00.220581
gene_326,-24.006877360247774,-24.00683275291036,0.0,0:00:00.230370,0:00:00.230370
gene_327,-24.156961745217973,-25.71339207453171,1.5564303293137378,0:00:00.216701,0:00:00.216701
gene_328,-16.235305365788584,-16.235189148533987,0.0,0:00:00.260307,0:00:00.260307
gene_329,-38.124331718732876,-40.802343186001885,2.678011467269009,0:00:00.213755,0:00:00.213755
gene_330,-10.326199675730853,-10.744266069356481,0.4180663936256277,0:00:00.227617,0:00:00.227617
gene_331,-34.23672665433155,-33.71897882374891,0.0,0:00:00.220628,0:00:00.220628
gene_332,-24.604679400877036,-24.756970920166484,0.15229151928944873,0:00:00.297218,0:00:00.297218
gene_333,-30.210419801737267,-31.006600745666887,0.7961809439296204,0:00:00.217004,0:00:00.217004
gene_334,-17.389018495446326,-17.388864856628228,0.0,0:00:00.231777,0:00:00.231777
gene_335,-33.16273022686687,-39.00220290586732,5.839472679000451,0:00:00.220794,0:00:00.220794
gene_336,-10.91451437362582,-10.914098050525759,0.0,0:00:00.233071,0:00:00.233071
gene_337,-28.13715018503059,-29.57127695461776,1.43412676958717,0:00:00.217578,0:00:00.217578
gene_338,-20.555525061863953,-20.555524726266754,0.0,0:00:00.240563,0:00:00.240563
gene_339,-29.95971884085308,-30.740996333429877,0.7812774925767982,0:00:00.218051,0:00:00.218051
gene_340,-8.20804326915112,-8.206893351175552,0.0,0:00:00.236222,0:00:00.236222
gene_341,-25.032522800905685,-29.806548438831207,4.774025637925522,0:00:00.218463,0:00:00.218463
gene_342,-8.26175782146623,-8.26175758649605,0.0,0:00:00.242687,0:00:00.242687
gene_343,-32.66470112158028,-32.91777238931601,0.2530712677357343,0:00:00.218935,0:00:00.218935
gene_344,-17.974894220365123,-18.289018215055293,0.3141239946901706,0:00:00.223998,0:00:00.223998
gene_345,-31.06658688905216,-31.005918153450978,0.0,0:00:00.215006,0:00:00.215006
gene_346,-12.573608298136701,-12.619367884836432,0.0457595866997309,0:00:00.224816,0:00:00.224816
gene_347,-31.313981139332206,-34.8398190444461,3.525837905113896,0:00:00.217998,0:00:00.217998
gene_348,-4.342446461963117,-4.342424804422905,0.0,0:00:00.243552,0:00:00.243552
gene_349,-31.917780952272082,-33.905836219608574,1.9880552673364917,0:00:00.215540,0:00:00.215540
gene_350,-24.5276579986284,-24.527313214865803,0.0,0:00:00.236426,0:00:00.236426
gene_351,-28.909463892113717,-34.24989081863846,5.340426926524746,0:00:00.217436,0:00:00.217436
gene_352,-14.814933777429978,-14.814916239149301,0.0,0:00:00.234555,0:00:00.234555
gene_353,-26.933698159085896,-34.53986243613695,7.606164277051054,0:00:00.218769,0:00:00.218769
gene_354,-16.067371683645757,-16.067352575235727,0.0,0:00:00.239563,0:00:00.239563
gene_355,-34.71610846704115,-33.88036074504511,0.0,0:00:00.213732,0:00:00.213732
gene_356,-20.65905137611579,-20.659049845885946,0.0,0:00:00.241446,0:00:00.241446
gene_357,-30.47888530653685,-30.301700424185977,0.0,0:00:00.215260,0:00:00.215260
gene_358,-13.597057945819689,-13.59698269866772,0.0,0:00:00.230505,0:00:00.230505
gene_359,-30.16479999921486,-28.94178159420929,0.0,0:00:00.214941,0:00:00.214941
gene_360,-8.806547911074734,-8.871840077570837,0.06529216649610348,0:00:00.225670,0:00:00.225670
gene_361,-22.213237639378665,-27.28551085740997,5.072273218031306,0:00:00.217070,0:00:00.217070
gene_362,-23.637904853433387,-23.651533713266417,0.013628859833030305,0:00:00.232558,0:00:00.232558
gene_363,-18.34923044369411,-23.84087664344292,5.491646199748807,0:00:00.222163,0:00:00.222163
gene_364,-17.291142982551,-17.291125026532978,0.0,0:00:00.460805,0:00:00.460805
gene_365,-27.806838921621143,-32.055837409044514,4.248998487423371,0:00:00.226488,0:00:00.226488
gene_366,-18.761106454341338,-15.865090863760614,0.0,0:00:00.222338,0:00:00.222338
gene_367,-24.194063547927282,-28.447235633393824,4.253172085466542,0:00:00.216774,0:00:00.216774
gene_368,-18.024290647269872,-18.024186128170843,0.0,0:00:00.232439,0:00:00.232439
gene_369,-28.354844119247627,-28.747936793539992,0.3930926742923653,0:00:00.217655,0:00:00.217655
gene_370,-8.13713230897853,-8.137132092375431,0.0,0:00:00.247320,0:00:00.247320
gene_371,-30.181008858610355,-33.666307071836535,3.48529821322618,0:00:00.218687,0:00:00.218687
gene_372,-11.288126621104059,-12.523804758134874,1.2356781370308152,0:00:00.224508,0:00:00.224508
gene_373,-31.14651081709301,-35.331805558897265,4.185294741804256,0:00:00.298033,0:00:00.298033
gene_374,-15.53856797172423,-15.538453229216707,0.0,0:00:00.235823,0:00:00.235823
gene_375,-27.978486635474457,-32.94313981743547,4.964653181961015,0:00:00.219125,0:00:00.219125
gene_376,-11.857788565270166,-11.857728629762805,0.0,0:00:00.230759,0:00:00.230759
gene_377,-33.903937014396675,-38.942523765507325,5.03858675111065,0:00:00.216992,0:00:00.216992
gene_378,-10.085607764886186,-10.085085994812543,0.0,0:00:00.234485,0:00:00.234485
gene_379,-27.740223969147355,-29.679818122023644,1.939594152876289,0:00:00.217195,0:00:00.217195
gene_380,-17.96267386796937,-18.224364729844066,0.26169086187469404,0:00:00.222275,0:00:00.222275
gene_381,-28.150449226330185,-28.50419483598539,0.3537456096552063,0:00:00.218396,0:00:00.218396
gene_382,-13.183717210121873,-13.183717054353538,0.0,0:00:00.242729,0:00:00.242729
gene_383,-14.465786941254317,-32.15687684365242,17.691089902398105,0:00:00.221395,0:00:00.221395
gene_384,-10.618130834474652,-10.618130273521652,0.0,0:00:00.238180,0:00:00.238180
gene_385,-25.24454747757874,-31.980926245128504,6.736378767549763,0:00:00.217874,0:00:00.217874
gene_386,-18.368318839287866,-18.368300048556783,0.0,0:00:00.232869,0:00:00.232869
gene_387,-25.618067620667517,-29.107890055445996,3.4898224347784783,0:00:00.215858,0:00:00.215858
gene_388,-14.19270788181837,-14.192525243266955,0.0,0:00:00.230494,0:00:00.230494
gene_389,-20.121638351298678,-22.082895093043067,1.9612567417443891,0:00:00.216720,0:00:00.216720
gene_390,-12.286280432255154,-12.286280134823683,0.0,0:00:00.246663,0:00:00.246663
gene_391,-26.009746527943843,-31.995603816789757,5.985857288845914,0:00:00.218956,0:00:00.218956
gene_392,-17.687950180658326,-17.687949898186332,0.0,0:00:00.242720,0:00:00.242720
gene_393,-31.39429604763164,-32.773275980462756,1.3789799328311148,0:00:00.219311,0:00:00.219311
gene_394,-19.631650793543315,-15.917516063990394,0.0,0:00:00.221619,0:00:00.221619
gene_395,-29.749112180273894,-32.03549397988516,2.2863817996112665,0:00:00.216259,0:00:00.216259
gene_396,-12.062234728732061,-12.06221186305168,0.0,0:00:00.247529,0:00:00.247529
gene_397,-33.167834503203395,-35.78593069334419,2.618096190140797,0:00:00.216791,0:00:00.216791
gene_398,-19.875188339774528,-19.875177295078075,0.0,0:00:00.244171,0:00:00.244171
gene_399,-28.8847296891212,-33.38550299161399,4.500773302492789,0:00:00.217033,0:00:00.217033
gene_400,-17.176686271492862,-17.176470124216813,0.0,0:00:00.233862,0:00:00.233862
