,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,time,failure counter
gene_324,-86.53408021048834,-85.43450349380797,-1.0995767166803745,0:00:03.741784,0
gene_325,-58.827146764974344,-63.22531285948391,4.398166094509563,0:00:02.150881,0
gene_326,-83.28649278743327,-79.43356713626814,-3.852925651165137,0:00:03.289314,1
gene_327,-85.22440677900845,-89.84053359933901,4.616126820330564,0:00:02.528665,0
gene_328,-83.36441363394296,-76.58901934210847,-6.775394291834488,0:00:03.542592,0
gene_329,-45.36851084254346,-56.66108200985977,11.29257116731631,0:00:02.071879,0
gene_330,-87.38935640662214,-84.17061810265646,-3.2187383039656794,0:00:02.886206,0
gene_331,-50.520770555377815,-55.833575950330356,5.312805394952541,0:00:02.137574,0
gene_332,-77.52961034251796,-74.26472412633268,-3.2648862161852747,0:00:02.996645,0
gene_333,-79.4596874513391,-87.74730888784833,8.28762143650924,0:00:02.289627,0
gene_334,-79.96699616277648,-76.59661467794675,-3.3703814848297355,0:00:02.722130,0
gene_335,-44.07783743291384,-52.96764538975515,8.88980795684131,0:00:03.334133,0
gene_336,-77.00751177160154,-74.57656500403442,-2.4309467675671215,0:00:02.857469,0
gene_337,-46.2575024402405,-55.54594757440486,9.288445134164363,0:00:02.874502,0
gene_338,-67.0526750919617,-65.18337970865956,-1.8692953833021448,0:00:04.544732,1
gene_339,-49.76612328766603,-54.98876663610284,5.2226433484368044,0:00:03.538709,0
gene_340,-68.85379565191941,-67.66127010188845,-1.1925255500309646,0:00:03.194155,0
gene_341,-45.31711772009461,-50.49214492540044,5.175027205305831,0:00:02.482971,0
gene_342,-81.25994659363832,-80.14198606094432,-1.1179605326939992,0:00:03.844238,0
gene_343,-37.39361417358753,-54.45622537248191,17.06261119889438,0:00:04.319830,0
gene_344,-83.41132586455926,-80.71507950637887,-2.696246358180389,0:00:02.698403,0
gene_345,-71.87130309825012,-73.66057669123751,1.789273592987385,0:00:07.852547,0
gene_346,-78.54874528875682,-78.80156764667493,0.2528223579181059,0:00:02.973253,0
gene_347,-30.34189124120996,-31.663295805322377,1.3214045641124166,0:00:02.854811,0
gene_348,-58.077467186501636,-55.964600184267056,-2.11286700223458,0:00:03.230898,0
gene_349,-55.76441518295421,-61.37720813200829,5.612792949054082,0:00:02.494206,0
gene_350,-74.70170231373281,-72.83553758904732,-1.8661647246854898,0:00:04.364600,1
gene_351,-72.93240043834516,-80.60519458899302,7.67279415064786,0:00:02.811962,0
gene_352,-75.81527534795998,-73.34487603880342,-2.470399309156562,0:00:02.555129,0
gene_353,-45.23643296518231,-53.295816476668875,8.059383511486566,0:00:02.422043,0
gene_354,-86.59055424937567,-87.33939707383642,0.7488428244607519,0:00:03.058544,0
gene_355,-60.64950634775135,-67.89727794008834,7.247771592336996,0:00:02.164161,0
gene_356,-88.91707457210352,-85.55882923037656,-3.358245341726956,0:00:03.239483,0
gene_357,-70.95954778162249,-73.71986576356753,2.760317981945036,0:00:02.779932,0
gene_358,-84.33519137681876,-79.83353986761584,-4.501651509202915,0:00:03.020081,0
gene_359,-49.301256144522775,-58.96468421469315,9.663428070170376,0:00:02.477585,0
gene_360,-89.5447896462743,-88.5735097129408,-0.9712799333334914,0:00:06.367386,0
gene_361,-69.57874118103237,-77.59922918822565,8.02048800719328,0:00:03.405700,0
gene_362,-85.33838628449911,-83.31534255972913,-2.023043724769977,0:00:03.326429,0
gene_363,-80.97378852526403,-80.973025987722,-0.0007625375420303726,0:00:03.184893,0
gene_364,-81.03388799759955,-82.00598242862443,0.9720944310248854,0:00:03.441728,0
gene_365,-51.369134070185204,-53.51611754456213,2.146983474376924,0:00:02.899004,0
gene_366,-75.9787620438666,-76.53925915289621,0.5604971090296118,0:00:02.813324,0
gene_367,-53.444896684256506,-56.427499433227254,2.9826027489707485,0:00:02.458980,0
gene_368,-68.88448923910583,-68.07508397477841,-0.8094052643274239,0:00:02.747863,0
gene_369,-58.449430096459174,-65.41030626882792,6.960876172368749,0:00:02.438560,0
gene_370,-111.33298963202297,-97.62566685923669,-13.707322772786284,0:00:05.183316,2
gene_371,-37.0965085000758,-41.906316276912705,4.809807776836905,0:00:09.652946,0
gene_372,-70.489163096719,-67.91266590154196,-2.5764971951770406,0:00:02.540326,0
gene_373,-49.53810691492536,-52.78752901098085,3.24942209605549,0:00:03.178293,0
gene_374,-63.63388520332549,-61.61413903852234,-2.019746164803152,0:00:04.541631,1
gene_375,-92.6292139810734,-97.73697721569359,5.10776323462018,0:00:02.781781,0
gene_376,-81.22755473803521,-80.77713864327207,-0.4504160947631419,0:00:08.064323,0
gene_377,-63.78862095163655,-68.77919456693454,4.990573615297983,0:00:02.190620,0
gene_378,-95.76077640317477,-95.26529836102978,-0.49547804214499536,0:00:03.681534,0
gene_379,-62.42236235585866,-68.15000575071117,5.727643394852514,0:00:03.093753,0
gene_380,-81.68519681144713,-81.34573766993456,-0.3394591415125632,0:00:03.966212,0
gene_381,-63.711448473571785,-77.09084579315687,13.379397319585088,0:00:03.920175,0
gene_382,-77.60046982365644,-75.5365282372082,-2.0639415864482373,0:00:03.539534,0
gene_383,-48.520306529092295,-53.68930736819731,5.169000839105017,0:00:02.213492,0
gene_384,-83.226977817287,-79.56403538476891,-3.6629424325180793,0:00:03.352135,0
gene_385,-40.57032758624301,-47.8553972752235,7.285069688980492,0:00:02.578304,0
gene_386,-71.83928183104905,-70.07328360254444,-1.765998228504614,0:00:02.397459,0
gene_387,-49.72787437722431,-52.426296714683,2.6984223374586875,0:00:02.059676,0
gene_388,-68.91281344563377,-67.80419054801713,-1.108622897616641,0:00:02.604178,0
gene_389,-34.971626763222424,-42.1912067841218,7.219580020899379,0:00:04.126790,0
gene_390,-64.60787495327695,-61.870178183285276,-2.737696769991672,0:00:04.755520,0
gene_391,-53.48771437637554,-67.41673534316747,13.929020966791931,0:00:02.579782,0
gene_392,-71.11297275950675,-67.87310226977152,-3.2398704897352246,0:00:07.107352,4
gene_393,-60.4123204036364,-67.04569280652004,6.633372402883637,0:00:02.933992,0
gene_394,-90.01992974716453,-88.21817423596586,-1.8017555111986638,0:00:06.737959,0
gene_395,-59.138628671420335,-70.4597672710397,11.32113859961936,0:00:02.511086,0
gene_396,-81.80766984250118,-77.6284810697453,-4.179188772755879,0:00:03.862449,1
gene_397,-68.32105631595698,-75.07304436235387,6.751988046396889,0:00:02.578932,0
gene_398,-83.15276219458393,-78.65283390077178,-4.499928293812147,0:00:02.971728,0
gene_399,-59.256032265438506,-59.88197543956917,0.6259431741306614,0:00:07.311793,0
gene_400,-75.2672105370292,-71.51765847542026,-3.749552061608938,0:00:04.624019,0
