,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,Dynamic_time,Constant_time
gene_218,-103.74011939958228,-103.73986270769718,0.0,0:00:01.390212,0:00:01.390212
gene_219,-47.688474575031705,-48.798562281822555,1.11008770679085,0:00:00.918195,0:00:00.918195
gene_220,-96.92965170034806,-96.92902631157685,0.0,0:00:01.492823,0:00:01.492823
gene_221,-47.4386167791696,-47.43886812122814,0.00025134205854016045,0:00:01.307146,0:00:01.307146
gene_222,-91.85986039240134,-90.93597464275967,0.0,0:00:01.155858,0:00:01.155858
gene_223,-53.830461824554156,-60.464970304238584,6.634508479684428,0:00:00.962626,0:00:00.962626
gene_224,-110.57711881089693,-111.66916076737327,1.0920419564763364,0:00:01.012320,0:00:01.012320
gene_225,-51.632958824194205,-61.64090390957283,10.007945085378623,0:00:00.975499,0:00:00.975499
gene_226,-102.04809427859693,-102.51269330696701,0.46459902837007405,0:00:01.196332,0:00:01.196332
gene_227,-52.43223417539508,-64.86060127568169,12.428367100286607,0:00:01.006791,0:00:01.006791
gene_228,-100.78309046904585,-100.84375587007946,0.06066540103361717,0:00:01.249698,0:00:01.249698
gene_229,-20.606318848360967,-20.92644008138727,0.3201212330263026,0:00:01.137836,0:00:01.137836
gene_230,-79.87448212222087,-79.87444441177666,0.0,0:00:01.446862,0:00:01.446862
gene_231,-40.656093761411995,-48.70895307156771,8.052859310155718,0:00:00.906608,0:00:00.906608
gene_232,-109.4107410457586,-109.44625237914362,0.035511333385017,0:00:01.176124,0:00:01.176124
gene_233,-72.22787741126083,-74.63671605145294,2.4088386401921014,0:00:00.966316,0:00:00.966316
gene_234,-105.06813505319994,-105.08348009863802,0.015345045438081684,0:00:01.395631,0:00:01.395631
gene_235,-31.288104643885163,-33.16408203505031,1.8759773911651507,0:00:02.761337,0:00:02.761337
gene_236,-86.80523616425097,-86.80512716874952,0.0,0:00:01.426043,0:00:01.426043
gene_237,-44.95761006871775,-45.98153896399906,1.0239288952813084,0:00:02.979820,0:00:02.979820
gene_238,-94.60285770826053,-94.6025458437885,0.0,0:00:01.420408,0:00:01.420408
gene_239,-57.97428579246334,-74.10320449234835,16.128918699885013,0:00:00.992878,0:00:00.992878
