,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,Dynamic_time,Constant_time
gene_145,-7.841682343210522,-8.137974388492296,0.2962920452817741,0:00:00.231011,0:00:00.231011
gene_146,24.189332208612704,24.18933283175889,0.0,0:00:01.358540,0:00:01.358540
gene_147,2.2605317730348347,3.4812958136865397,0.0,0:00:01.309899,0:00:01.309899
gene_148,23.06561504022019,22.78060592621533,0.2850091140048612,0:00:01.409849,0:00:01.409849
gene_149,15.720608703771287,3.5296159635931446,12.190992740178142,0:00:01.543396,0:00:01.543396
gene_150,28.02940469113057,28.029832154982255,0.0,0:00:01.393597,0:00:01.393597
gene_151,-1.1428192716370162,-1.674917533483974,0.5320982618469579,0:00:00.226137,0:00:00.226137
gene_152,25.21484100261265,25.215158204047455,0.0,0:00:01.392059,0:00:01.392059
gene_153,9.413570539333826,0.5116732794576713,8.901897259876154,0:00:01.334281,0:00:01.334281
gene_154,29.335545963845057,29.335537949641413,8.014203643824658e-06,0:00:01.368489,0:00:01.368489
gene_155,1.9334431607440123,1.933476485942741,0.0,0:00:01.367480,0:00:01.367480
gene_156,33.2213225837125,31.297911982353376,1.923410601359123,0:00:01.293112,0:00:01.293112
gene_157,-11.147354620426997,-9.167944371340429,0.0,0:00:00.223596,0:00:00.223596
gene_158,30.162535597457662,30.162539388028968,0.0,0:00:01.366989,0:00:01.366989
gene_159,-1.10482173310767,0.5500315574922929,0.0,0:00:00.225311,0:00:00.225311
gene_160,29.88427226914445,29.88507445606153,0.0,0:00:01.387961,0:00:01.387961
gene_161,-0.786911418744598,-0.6002179316675793,0.0,0:00:00.230111,0:00:00.230111
gene_162,31.54338484174345,31.543441549632476,0.0,0:00:01.415701,0:00:01.415701
gene_163,-5.013974655500679,-9.304014403261409,4.29003974776073,0:00:00.228087,0:00:00.228087
gene_164,20.812178398990085,20.812181095474507,0.0,0:00:01.459405,0:00:01.459405
gene_165,5.694804530280038,-1.739292492641198,7.434097022921236,0:00:01.286421,0:00:01.286421
gene_166,27.890132251927223,27.89018085289353,0.0,0:00:01.395707,0:00:01.395707
gene_167,6.832273129597631,1.4401204071225457,5.392152722475085,0:00:01.324974,0:00:01.324974
gene_168,30.296795160953483,30.296804311977503,0.0,0:00:01.645743,0:00:01.645743
gene_169,-12.847252205406562,-16.770401332469312,3.92314912706275,0:00:00.232561,0:00:00.232561
gene_170,19.52069109204775,19.520691562280533,0.0,0:00:01.398394,0:00:01.398394
gene_171,-3.1790540055600793,-3.9085470551073236,0.7294930495472443,0:00:00.230372,0:00:00.230372
gene_172,25.03727194657069,25.037283763738806,0.0,0:00:01.414687,0:00:01.414687
gene_173,8.817130130224523,3.8020396119546227,5.015090518269901,0:00:01.319404,0:00:01.319404
gene_174,26.186408404150313,25.989889192645585,0.19651921150472873,0:00:01.518178,0:00:01.518178
gene_175,-2.8224722894000607,-2.8224524074965913,0.0,0:00:00.239835,0:00:00.239835
gene_176,21.988834911229986,21.98886061459394,0.0,0:00:01.381922,0:00:01.381922
gene_177,-4.400457179470877,-4.26042041245055,0.0,0:00:00.228171,0:00:00.228171
gene_178,23.64695078538457,23.64697287285111,0.0,0:00:01.482170,0:00:01.482170
gene_179,2.3189781855862037,1.704855196148646,0.6141229894375577,0:00:01.322983,0:00:01.322983
gene_180,25.587482705141845,25.58748466878915,0.0,0:00:01.392827,0:00:01.392827
gene_181,-6.168836373968745,-6.168836253092145,0.0,0:00:00.254156,0:00:00.254156
gene_182,23.818681052093005,23.818718214622972,0.0,0:00:01.387806,0:00:01.387806
gene_183,-2.7799950447270128,-3.492973204040293,0.7129781593132805,0:00:00.226527,0:00:00.226527
gene_184,22.703708252537442,27.022652663708328,0.0,0:00:01.328205,0:00:01.328205
gene_185,2.3332209203081256,2.333221089503546,0.0,0:00:01.386127,0:00:01.386127
gene_186,26.286714240683565,30.271375714531864,0.0,0:00:01.444251,0:00:01.444251
gene_187,-13.755029670067508,-15.811685344958455,2.0566556748909477,0:00:00.229765,0:00:00.229765
gene_188,19.90884535698723,19.30658263816801,0.6022627188192189,0:00:01.566031,0:00:01.566031
gene_189,2.22307934710366,2.2230888636223582,0.0,0:00:01.397558,0:00:01.397558
gene_190,27.599052845630823,27.599103097424837,0.0,0:00:01.355037,0:00:01.355037
gene_191,12.07259736265165,5.742075213379454,6.330522149272195,0:00:01.286582,0:00:01.286582
gene_192,33.97801210540868,33.978144589824325,0.0,0:00:01.493002,0:00:01.493002
gene_193,-7.851508797325927,-8.379945248247786,0.5284364509218591,0:00:00.228019,0:00:00.228019
gene_194,22.46780065586022,21.65293293792714,0.8148677179330797,0:00:01.320461,0:00:01.320461
gene_195,5.310184106084428,4.887998396118842,0.4221857099655857,0:00:01.295682,0:00:01.295682
gene_196,31.544984300464602,31.163655312103856,0.381328988360746,0:00:01.302382,0:00:01.302382
gene_197,19.547456967717608,6.483749352367077,13.06370761535053,0:00:01.520263,0:00:01.520263
gene_198,32.7362806819774,32.447397373740955,0.2888833082364428,0:00:01.640302,0:00:01.640302
gene_199,-4.9380623278262945,-10.160188627497075,5.22212629967078,0:00:00.229292,0:00:00.229292
gene_200,27.6327672699696,25.590664964792634,2.042102305176968,0:00:01.328574,0:00:01.328574
gene_201,-3.156529946832663,-0.47613879889957644,0.0,0:00:00.228701,0:00:00.228701
gene_202,26.370637893350725,26.370638816201605,0.0,0:00:01.408161,0:00:01.408161
gene_203,10.94668561879459,6.658995897484207,4.287689721310382,0:00:01.513079,0:00:01.513079
gene_204,29.68197872333329,29.68198498402516,0.0,0:00:01.350757,0:00:01.350757
gene_205,-3.27668228385075,-8.071172717996468,4.794490434145718,0:00:00.228327,0:00:00.228327
gene_206,24.965931116595936,24.96031205429892,0.005619062297014921,0:00:01.324909,0:00:01.324909
gene_207,1.5678526766190508,5.55220384515156,0.0,0:00:01.396125,0:00:01.396125
gene_208,30.87127897540689,30.87135476491644,0.0,0:00:01.406573,0:00:01.406573
gene_209,11.206199138451947,6.971303219088668,4.234895919363279,0:00:01.290456,0:00:01.290456
gene_210,28.543135757148292,28.498579077870232,0.04455667927805962,0:00:01.323283,0:00:01.323283
gene_211,-6.440742935586119,-5.073166091992924,0.0,0:00:00.229226,0:00:00.229226
gene_212,17.21828490241179,16.944105938429963,0.27417896398182506,0:00:01.541674,0:00:01.541674
gene_213,7.385769353519336,2.9201472404247113,4.465622113094625,0:00:01.310037,0:00:01.310037
gene_214,24.292353986750104,24.289896142304357,0.002457844445746815,0:00:01.483767,0:00:01.483767
gene_215,4.378132228297552,5.959102866680858,0.0,0:00:01.344271,0:00:01.344271
gene_216,26.9280711827209,26.924271534614164,0.003799648106735276,0:00:01.347603,0:00:01.347603
gene_217,-6.576702897197553,-6.616274333103213,0.03957143590566048,0:00:00.238078,0:00:00.238078
gene_218,19.677988080631177,19.67802816478732,0.0,0:00:01.375799,0:00:01.375799
gene_219,-3.8564243252083514,-0.8163351600808575,0.0,0:00:00.230116,0:00:00.230116
gene_220,22.97382544343859,22.973826950669817,0.0,0:00:01.323249,0:00:01.323249
gene_221,0.4444276478886735,3.1454080618309206,0.0,0:00:01.318994,0:00:01.318994
