,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,Dynamic_time,Constant_time
gene_172,22.363264161208726,22.363311648072767,0.0,0:00:01.399671,0:00:01.399671
gene_173,-6.494932253523096,-19.552607214242467,13.057674960719371,0:00:00.233039,0:00:00.233039
gene_174,21.73274839994849,21.105494510276838,0.6272538896716533,0:00:01.315357,0:00:01.315357
gene_175,-12.880374641361627,-22.642927688300315,9.762553046938688,0:00:00.233843,0:00:00.233843
gene_176,16.440463561273344,16.43443771388616,0.006025847387181926,0:00:01.353712,0:00:01.353712
gene_177,-15.795768876420848,-17.717381643092565,1.9216127666717178,0:00:00.230242,0:00:00.230242
gene_178,22.527571216415502,22.527576772499724,0.0,0:00:01.380230,0:00:01.380230
gene_179,-1.403132475043467,-1.8407089372587286,0.4375764622152616,0:00:00.227316,0:00:00.227316
gene_180,27.389816548841587,27.389817829961896,0.0,0:00:01.429080,0:00:01.429080
gene_181,-18.45245138407674,-20.019738294051304,1.567286909974566,0:00:00.265908,0:00:00.265908
gene_182,17.32333550998427,17.03876809574343,0.28456741424083987,0:00:01.638197,0:00:01.638197
gene_183,-17.125715830967387,-19.690978905422234,2.5652630744548475,0:00:00.228173,0:00:00.228173
gene_184,20.869299154828443,20.800403114660437,0.06889604016800632,0:00:01.297613,0:00:01.297613
gene_185,-11.641447164455506,-14.929051155685112,3.287603991229606,0:00:00.225808,0:00:00.225808
gene_186,25.009714991201946,25.009362165812146,0.0003528253898004152,0:00:01.319318,0:00:01.319318
gene_187,-18.36762353825046,-19.698860740577153,1.3312372023266938,0:00:00.230026,0:00:00.230026
gene_188,19.181783884250443,18.272633165417176,0.909150718833267,0:00:01.308252,0:00:01.308252
gene_189,-17.505788942465013,-18.87546064264409,1.369671700179076,0:00:00.229183,0:00:00.229183
gene_190,23.76511649825775,22.79334821870288,0.971768279554869,0:00:01.543478,0:00:01.543478
gene_191,-13.984345092061364,-13.963400428429127,0.0,0:00:00.222573,0:00:00.222573
gene_192,30.88049035630398,30.831987763424472,0.0485025928795082,0:00:01.309485,0:00:01.309485
gene_193,-14.261633788898152,-20.939426369189864,6.677792580291712,0:00:00.224189,0:00:00.224189
gene_194,17.145351155038497,17.14540058947893,0.0,0:00:01.398764,0:00:01.398764
gene_195,-11.221367239019697,-18.91381678332705,7.692449544307353,0:00:00.229970,0:00:00.229970
gene_196,18.9998135115117,18.999841744972944,0.0,0:00:01.391532,0:00:01.391532
