,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,Dynamic_time,Constant_time
ENSMUSG00000053164,-152.64366083910983,-153.01182421820562,0.3681633790958188,0:00:14.885824,0:00:14.885824
ENSMUSG00000053166,-166.19350994798722,-166.19350879418727,-1.1537999569100066e-06,0:00:06.923647,0:00:06.923647
ENSMUSG00000053175,-450.6352399233812,-451.1930752080089,0.5578352846276857,0:00:04.857312,0:00:04.857312
ENSMUSG00000053178,-199.2992271406816,-199.29922718452252,4.384091312203964e-08,0:00:12.782846,0:00:12.782846
ENSMUSG00000053181,-47.943085984810885,-47.943085688053216,-2.967576619994361e-07,0:00:06.843066,0:00:06.843066
ENSMUSG00000053182,-1537.2238010551919,-1540.5676987391832,3.343897683991827,0:00:13.277951,0:00:13.277951
ENSMUSG00000053192,-1290.9923263344442,-1290.9534622873891,-0.038864047055085386,0:00:11.076551,0:00:11.076551
ENSMUSG00000053199,-69.11430829470571,-67.25594895759035,-1.85835933711536,0:00:10.226323,0:00:10.226323
ENSMUSG00000053205,-935.3432739843244,-936.7690929104537,1.4258189261291818,0:00:09.320672,0:00:09.320672
ENSMUSG00000053214,-60.12792540089761,-60.127769438085345,-0.00015596281227203693,0:00:06.713974,0:00:06.713974
ENSMUSG00000053219,-51.80822857792994,-53.65695484534717,1.8487262674172198,0:00:10.618345,0:00:10.618345
ENSMUSG00000053226,-358.82167537823426,-358.8216612078628,-1.4170371457566947e-05,0:00:09.845416,0:00:09.845416
ENSMUSG00000053253,-1521.8933378265062,-1523.6476260179627,1.7542881914559985,0:00:11.679138,0:00:11.679138
ENSMUSG00000053263,-120.85963907914784,-120.85964489466092,5.815513048901266e-06,0:00:12.306658,0:00:12.306658
ENSMUSG00000053279,-32.82550334116017,-32.825503315129296,-2.6030875233118422e-08,0:00:17.767532,0:00:17.767532
ENSMUSG00000053286,-1596.179245421704,-1594.8612532347684,-1.317992186935271,0:00:25.289208,0:00:25.289208
ENSMUSG00000053289,-1018.7425194903087,-1018.9779203900557,0.23540089974699185,0:00:09.801511,0:00:09.801511
ENSMUSG00000053291,-655.8283414672636,-655.8282567292358,-8.473802790831542e-05,0:00:13.466181,0:00:13.466181
ENSMUSG00000053293,-1133.086892600115,-1133.0395502931835,-0.0473423069315686,0:00:08.661583,0:00:08.661583
ENSMUSG00000053317,-1941.189003288252,-1957.785696901175,16.596693612923218,0:00:31.208692,0:00:31.208692
ENSMUSG00000053318,-145.82855225781378,-145.82850324057077,-4.901724301475952e-05,0:00:12.456413,0:00:12.456413
ENSMUSG00000053329,-679.3032582264967,-679.3031037623684,-0.00015446412839992263,0:00:13.090615,0:00:13.090615
ENSMUSG00000053332,-1912.3534128480328,-1939.0453572677145,26.69194441968193,0:00:29.017951,0:00:29.017951
ENSMUSG00000053333,-1221.4334623805091,-1221.4045019875944,-0.028960392914541444,0:00:11.741320,0:00:11.741320
ENSMUSG00000053334,-1225.0164688865793,-1225.0184451015498,0.0019762149702273746,0:00:09.880641,0:00:09.880641
ENSMUSG00000053347,-1033.3835363800608,-1033.8392142552973,0.4556778752364608,0:00:08.215612,0:00:08.215612
ENSMUSG00000053353,-90.62144736622496,-90.62142967471331,-1.769151164410232e-05,0:00:08.140985,0:00:08.140985
ENSMUSG00000053358,-76.49822110884259,-76.49823074865989,9.639817307061094e-06,0:00:07.115951,0:00:07.115951
ENSMUSG00000053368,-48.45409878816802,-48.882311699089115,0.4282129109210899,0:01:39.661150,0:01:39.661150
ENSMUSG00000053388,-76.84765676056746,-78.84724350676457,1.9995867461971104,0:00:14.118616,0:00:14.118616
ENSMUSG00000053390,-1203.0292880293316,-1202.9963743220806,-0.0329137072510548,0:00:14.995344,0:00:14.995344
ENSMUSG00000053398,-381.6636876331988,-382.7479137909087,1.0842261577099066,0:00:06.269861,0:00:06.269861
ENSMUSG00000053399,-1110.2913517226687,-1147.7220680274663,37.43071630479767,0:00:09.476639,0:00:09.476639
ENSMUSG00000053411,-1076.9938684881802,-1078.795804447831,1.8019359596510185,0:00:09.876399,0:00:09.876399
ENSMUSG00000053414,-295.1153902759055,-313.11667901344094,18.001288737535447,0:00:08.815665,0:00:08.815665
ENSMUSG00000053420,-63.40632747175764,-65.1786649301276,1.7723374583699538,0:00:08.708230,0:00:08.708230
ENSMUSG00000053436,-1114.4794872636214,-1114.4945299437668,0.015042680145370468,0:00:08.842063,0:00:08.842063
ENSMUSG00000053453,-1581.5388037319321,-1584.9616517316827,3.4228479997509567,0:00:24.901736,0:00:24.901736
ENSMUSG00000053460,-1553.0745331534854,-1553.601281879071,0.5267487255853212,0:00:19.200893,0:00:19.200893
ENSMUSG00000053465,-627.3486051276689,-629.092277291393,1.7436721637241137,0:00:05.432525,0:00:05.432525
ENSMUSG00000053470,-995.7767602508328,-995.8607037705777,0.08394351974493475,0:00:08.225412,0:00:08.225412
ENSMUSG00000053477,-1467.9273241974142,-1467.8371841541625,-0.09014004325172208,0:00:13.868929,0:00:13.868929
ENSMUSG00000053483,-1314.9980095962117,-1314.9537340655231,-0.0442755306885374,0:00:12.681149,0:00:12.681149
ENSMUSG00000053510,-1875.1241684938418,-1875.6333437399082,0.5091752460655243,0:00:17.190276,0:00:17.190276
ENSMUSG00000053519,-175.22482078028136,-175.22456884144452,-0.00025193883686824847,0:00:04.094029,0:00:04.094029
ENSMUSG00000053536,-1238.7564120671125,-1238.717271783916,-0.039140283196502416,0:00:09.229571,0:00:09.229571
ENSMUSG00000053545,-411.5562365007445,-411.5562100566938,-2.6444050661211804e-05,0:00:08.929105,0:00:08.929105
ENSMUSG00000053550,-77.98689670858612,-77.98689835728294,1.6486967950868348e-06,0:00:11.107018,0:00:11.107018
ENSMUSG00000053552,-132.5350128852341,-133.28463176754178,0.7496188823077148,0:00:05.263028,0:00:05.263028
ENSMUSG00000053553,-1200.0370114030495,-1200.500520204919,0.4635088018692386,0:00:11.879020,0:00:11.879020
ENSMUSG00000053559,-79.73774881867732,-79.73775097036615,2.1516888466521773e-06,0:00:11.154506,0:00:11.154506
ENSMUSG00000053560,-1821.2656553140253,-1826.1381211381686,4.872465824142863,0:00:11.857023,0:00:11.857023
ENSMUSG00000053565,-1868.471737955297,-1869.6197490999664,1.1480111446694536,0:00:22.600751,0:00:22.600751
ENSMUSG00000053574,-275.89317048738013,-275.89316521138926,-5.275990872632973e-06,0:00:08.029724,0:00:08.029724
