,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,Dynamic_time,Constant_time
gene_32,-2556.064860776202,-3954.0878532348243,1398.0229924586224,0:00:01.321709,0:00:01.321709
gene_33,-4302.217621473162,-29909.693279236377,25607.475657763214,0:00:02.157607,0:00:02.157607
gene_34,-3441.88561497355,-7002.489954280917,3560.604339307367,0:00:01.514534,0:00:01.514534
gene_35,-7746.637116789133,-30229.86414138013,22483.227024590997,0:00:01.466908,0:00:01.466908
gene_36,-1829.9255133881902,-4007.3719200360665,2177.4464066478763,0:00:01.716339,0:00:01.716339
gene_37,-4300.162290307478,-15745.268189632921,11445.105899325445,0:00:03.418739,0:00:03.418739
gene_38,-1585.759879237548,-1674.708725338209,88.94884610066106,0:00:02.232603,0:00:02.232603
gene_39,-4372.557763356255,-11065.359367886802,6692.801604530547,0:00:01.326774,0:00:01.326774
gene_40,-1772.3268673297366,-2225.042260599309,452.71539326957236,0:00:02.246797,0:00:02.246797
gene_41,-8616.835166052077,-31853.70357441084,23236.868408358765,0:00:02.534424,0:00:02.534424
gene_42,-3460.632304702899,-5568.922008311854,2108.2897036089553,0:00:02.853392,0:00:02.853392
gene_43,-3017.943582928043,-3461.203751768771,443.26016884072806,0:00:01.401101,0:00:01.401101
gene_44,-442.00792575092754,-483.31681451485593,41.308888763928394,0:00:01.601823,0:00:01.601823
gene_45,-5333.255474774721,-25921.26683448997,20588.01135971525,0:00:10.610056,0:00:10.610056
gene_46,-1962.3097012244157,-3234.671481351777,1272.3617801273613,0:00:02.175185,0:00:02.175185
gene_47,-5331.266293955098,-22879.46013094264,17548.193836987542,0:00:01.322346,0:00:01.322346
gene_48,-4953.025097189028,-7776.288249910468,2823.26315272144,0:00:02.056502,0:00:02.056502
gene_49,-17432.226171647275,-53038.9297961746,35606.70362452732,0:00:01.695307,0:00:01.695307
gene_50,-6335.869301754183,-8628.001276130155,2292.1319743759723,0:00:02.299629,0:00:02.299629
gene_51,-3118.427487211297,-27605.046763983377,24486.61927677208,0:00:01.942802,0:00:01.942802
gene_52,-2820.923150994813,-3549.750317928726,728.8271669339128,0:00:03.263184,0:00:03.263184
gene_53,-10385.939148366746,-22062.889534736456,11676.95038636971,0:00:01.457926,0:00:01.457926
gene_54,-2655.20468926547,-2919.219284774301,264.014595508831,0:00:06.728645,0:00:06.728645
gene_55,-1288.6246468993443,-5638.613956908963,4349.989310009619,0:00:01.458461,0:00:01.458461
gene_56,-2024.7069355082083,-2659.1440280002885,634.4370924920802,0:00:01.099326,0:00:01.099326
gene_57,-4112.567591297259,-8531.898233552905,4419.330642255646,0:00:01.222188,0:00:01.222188
gene_58,-1482.1240273836995,-2597.749012197634,1115.6249848139344,0:00:02.045917,0:00:02.045917
gene_59,-6682.180669796232,-39734.799497426,33052.61882762977,0:00:01.453276,0:00:01.453276
gene_60,-4503.472401481577,-6747.381457962648,2243.9090564810704,0:00:02.404249,0:00:02.404249
gene_61,-6357.759608252797,-20027.085753451025,13669.326145198229,0:00:01.255378,0:00:01.255378
gene_62,-3153.042747260898,-3778.183688669155,625.1409414082568,0:00:02.564928,0:00:02.564928
