,Shared_log_likelihood,model_1_log_likelihood,model_2_log_likelihood,log_likelihood_ratio
SPNCRNA.1394,-125.07710331718071,-67.00448061275998,-59.307694050683324,-1.2350713462626004
SPBC713.10,-192.88173207449088,-99.16266198370344,-95.06727789862448,-1.3482078078370419
SPBC216.01c,-229.07417720635888,-118.08193706553769,-116.34666427893256,-5.354424138111369
SPNCRNA.1397,-142.77156291856622,-73.50101594008537,-73.20231690269544,-3.931769924214592
SPBC216.02,-162.30919057536912,-80.3266158196828,-84.27151638345151,-2.2889416277651837
SPBC216.03,-225.9211701698121,-128.23145137707414,-124.64539470750825,-26.95567591477032
SPBC216.04c,-244.82110199430937,-131.2044533317692,-124.13502848743332,-10.518379824893143
SPBC216.06c,-191.81247188193154,-96.34866646789898,-99.70288834601713,-4.239082931984568
SPBC646.04,-211.39114244531942,-107.1970736072032,-109.24777567834549,-5.053706840229296
SPBC646.07c,-238.25071586724118,-120.67551032091093,-123.96445119309533,-6.389245646765147
SPBC646.09c,-281.4520693646276,-142.0432241337108,-144.61088336778568,-5.202038136868907
SPBC646.12c,-231.36237664901782,-118.18369375054571,-117.28864613186256,-4.1099632333904035
SPBC646.16,-241.95873060386882,-125.64062581821995,-122.16135426216587,-5.84324947651703
SPBC646.17c,-150.6300294660298,-75.91068253489466,-78.2895415096352,-3.570194578500036
SPBTRNAHIS.02,-372.4201997611917,-183.19051642164254,-191.50162335466496,-2.2719400151157743
SPNCRNA.1400,-116.50640470713276,-59.279109923986596,-59.9503231219175,-2.7230283387713143
SPBP35G2.17,-162.57469181768826,-81.75770759552573,-84.47252420978678,-3.6555399876243087
SPBP35G2.02,-195.83548134182496,-103.85153594404284,-104.68863275462047,-12.704687356838374
SPBP35G2.03c,-162.42636648032058,-76.65267409577042,-86.81013150151064,-1.0364391169605085
SPBP35G2.04c,-175.19563864685554,-92.00219374127079,-90.27619716383585,-7.082752258251048
SPBP35G2.07,-280.6669283935684,-143.63150245491198,-141.67782647102638,-4.642400532369948
SPBP35G2.09,-142.42494482171125,-73.4811855194437,-71.62836789521175,-2.6846085929442154
SPBP35G2.10,-207.82693759945138,-105.79152123372069,-106.48413292559314,-4.448716559862504
SPNCRNA.1401,-79.08171811476933,-40.820110603140634,-39.74112109054414,-1.47951357891543
SPBP35G2.11c,-169.3090173243482,-87.96004230769674,-81.87685192707609,-0.5278769104246521
SPBP35G2.12,-192.25386424366096,-99.94756854681768,-99.81043376242836,-7.504138065585039
SPBP35G2.13c,-164.7619659011214,-86.58988979300253,-80.95303070410712,-2.7809545959882485
SPBP35G2.14,-250.03616020529228,-130.60835164821378,-123.16373648541537,-3.735927928336878
SPBC146.01,-236.00889752929612,-121.16132057712343,-119.42759799901731,-4.580021046844678
SPBC146.02,-150.1801187310161,-76.82929840011252,-72.63038567249616,0.7204346584074415
SPNCRNA.1403,-151.51985166594426,-79.4968459747047,-75.7541308662513,-3.7311251750117833
SPBC146.04,-170.668254044592,-87.50438409312186,-87.20118392861882,-4.0373139771486715
SPNCRNA.1404,-132.29098138504662,-70.15356590941832,-63.326041667530795,-1.1886261919025003
SPBC146.07,-214.52340655344184,-112.02586272383272,-107.70082114191291,-5.203277312303811
SPNCRNA.1405,-89.66693853706975,-47.1390086204222,-44.30915804090805,-1.7812281242604795
SPBC146.09c,-223.09610152721982,-116.67198296863094,-111.10481934002249,-4.680700781433644
SPBC146.13c,-269.50802344159786,-138.8048986393913,-137.4305066141164,-6.727381811909822
SPBC146.14c,-271.7606506532673,-139.88175611241758,-160.85327784190156,-28.974383301051827
SPBC337.02c,-183.44659440711825,-94.05582540508208,-88.71073051490377,0.680038487132407
SPBC337.03,-187.28419357313632,-100.59609090647551,-84.61439122224503,2.0737114444157783
SPBC337.04,-191.48399061207004,-96.58555560687314,-92.13981714830116,2.75861785689574
SPNCRNA.1407,-131.83628769945759,-68.09681958683012,-66.97310805417578,-3.2336399415483186
SPBC337.15c,-188.0738681357589,-95.34550994917058,-97.71496958490441,-4.9866113983160565
SPBC337.16,-206.5818664389684,-105.45797078445392,-106.39568782885584,-5.2717921743413845
SPBC1734.01c,-250.26082301309026,-127.70790588115669,-126.96622137288055,-4.413304240947014
SPBC1734.02c,-182.0955664529927,-96.33271695204806,-91.14189440932616,-5.37904490838153
SPNCRNA.1408,-158.67183730261473,-80.83453356339973,-84.0919676107286,-6.254663871513571
SPBC1734.05c,-160.5440916589812,-85.28099021761658,-78.26969921193543,-3.0065977705708065
SPBC1734.06,-192.5136202095633,-99.02295518488104,-98.28250934869172,-4.791844324009475
SPBC1734.07c,-189.64246126108986,-95.13781460436579,-98.41481802672753,-3.9101713700034684
SPBC1734.10c,-206.52205596309705,-104.61291811980075,-106.87981280115316,-4.9706749578569145
SPBC1734.12c,-214.9355357202065,-110.22222787138806,-107.43668782380928,-2.7233799749908196
SPBC1734.15,-183.00331608735317,-95.12860903057212,-92.239812435294,-4.365105378512965
SPBC1734.16c,-245.33469708570928,-126.16184354921393,-123.80743908332936,-4.6345855468340185
SPNCRNA.1410,-119.64836928792816,-61.84881652853985,-58.557097896996524,-0.7575451376082185
SPBC1709.02c,-308.920174215663,-157.31501730553038,-157.21811757573568,-5.612960665603055
SPNCRNA.1411,-95.50010476564114,-48.769256074939754,-48.39595437666822,-1.6651056859668503
SPNCRNA.338,-62.54822922549325,-28.71427644079377,-32.537138462279266,1.2968143224202038
SPBC1709.05,-360.03042874102766,-185.3408207678389,-178.21710741736527,-3.527499444176499
SPNCRNA.1412,-116.62796263972919,-61.20890707669775,-50.35848273945652,5.060572823574901
SPBC1709.09,-191.10453756692337,-96.5313877947111,-92.36648598319952,2.206663789012765
SPNCRNA.1413,-130.89811056083445,-65.92231915225832,-68.03719407272499,-3.0614026641488863
SPBC1709.16c,-160.80585669737368,-84.86265218556,-77.55997697835917,-1.616772466545484
SPBC1709.18,-215.23647021281326,-108.31012133388865,-112.67196326306393,-5.745614384139316
SPBC409.04c,-186.12311161668202,-93.20261606745323,-96.79759854901329,-3.87710299978454
SPBC409.03,-181.91390934110427,-95.99807603916788,-81.167526349141,4.748306952795389
SPBC409.05,-231.7334825311982,-120.3624339989154,-116.14360682865556,-4.7725582963727495
SPBC409.06,-230.2187401758321,-120.97019760437051,-112.72980852058744,-3.4812659491258278
SPBC409.07c,-225.76492254714532,-118.80226827400612,-110.7959866743066,-3.8333324011674392
SPBC409.08,-251.81390359557733,-129.45218946010263,-123.56244234200665,-1.200728206531949
SPNCRNA.1416,-127.2632860329522,-67.95116918827516,-59.731218821500384,-0.4191019768233275
SPBC409.10,-218.53217587293443,-114.36712991696079,-113.80726201629952,-9.64221606032595
SPBC409.11,-185.01130796277081,-93.18310837267336,-95.99706319122788,-4.1688636011304245
SPBC409.13,-213.77808799829305,-108.12324740912294,-109.5015147853325,-3.8466741961624393
SPNCRNA.1418,-123.62739734552946,-58.879012219384826,-63.87796602296214,0.8704191031824989
SPBC409.15,-230.66169101851474,-117.74788446282044,-117.56962575196772,-4.655819196273427
SPBC409.16c,-150.66797675789854,-79.26680172347945,-75.43984692778065,-4.038671893361595
SPBC409.17c,-183.7079241117004,-95.52308657428108,-93.30647700951724,-5.12163947209794
SPBC409.20c,-226.00638017110248,-117.58971821521506,-112.42394662476978,-4.007284668882306
SPBC409.21,-208.32963811658402,-106.19949280953388,-106.94740395178451,-4.8172586447343795
SPBC1306.02,-212.82635957423255,-110.44003048771488,-107.08938972817393,-4.703060641656236
SPBC4.05,-204.05707422676758,-107.7914257960412,-101.01517007309299,-4.749521642366602
SPBC4.06,-225.72206289163543,-118.68396155065044,-108.03772721866372,-0.99962587767871
SPRRNA.27,-230.6256882354947,-116.8520599425671,-117.02207511782845,-3.2484468249008387
SPBC725.09c,-239.8050594481532,-124.22013417671995,-122.2769426629241,-6.692017391490879
SPBC725.11c,-206.76902117780207,-105.9434073320364,-105.65010966739344,-4.824495821627778
SPBC725.12,-157.7834954960295,-84.20962583059787,-71.73744074032938,1.8364289251022683
SPBC725.13c,-177.47181572392944,-92.23355439775506,-86.70353290437335,-1.4652715781989514
SPBC725.14,-209.0306024252924,-99.0821054469046,-110.95347167028744,-1.0049746918996902
SPBC651.01c,-303.3387040383854,-154.62659693708702,-153.21695966544755,-4.504852564149076
SPBC651.02,-189.27095314456284,-97.77721465565544,-95.31344491211156,-3.8197064232041376
SPBC651.03c,-234.34716297587428,-118.94922404892216,-121.00918612168594,-5.611247194733807
SPBC651.05c,-195.68706754795608,-101.89184386105171,-94.11662707639873,-0.32140338949434977
SPBC651.07,-189.14582217653182,-96.541332264257,-97.71214639781445,-5.107656485539651
SPBC651.08c,-252.5107341267097,-129.9309994486818,-127.78188843504765,-5.202153757019687
SPBC651.11c,-211.69720614404181,-108.4807003736228,-108.18801808505073,-4.971512314631724
SPNCRNA.1424,-124.4856148298083,-64.06334279788155,-69.21215676396328,-8.789884732036514
SPBC3D6.02,-313.0505160917486,-163.52093624227132,-149.28040557114082,0.2491742783365112
SPBC3D6.15,-310.463032654728,-157.68702828092202,-157.98925497895343,-5.2132506051474925
SPBC3D6.04c,-192.6407290918869,-96.96048536823324,-100.71295556251059,-5.032711838856926
SPBC3D6.05,-233.88711501053945,-118.5319980162077,-120.74150033118714,-5.3863833368553475
SPBC3D6.06c,-230.7515284042695,-117.61125022471545,-116.55850283373962,-3.4182246541855648
SPNCRNA.1426,-133.13759420123893,-65.90223032240141,-69.83152848739037,-2.5961646085528396
SPBC3D6.07,-154.0877111556476,-77.45516379094829,-79.97083846081837,-3.338291096119008
SPBC3D6.11c,-189.02354675781208,-98.32203724381948,-95.19791231494982,-4.496402800957213
SPBC3D6.12,-287.82181414386827,-147.5713502875673,-145.05798097209015,-4.80751711578921
SPBC3D6.13c,-239.91699061239876,-123.90969727484936,-124.89653407526589,-8.889240737716506
SPBC30B4.01c,-226.87545569689468,-115.02733284150729,-117.45967933234655,-5.611556476959124
SPNCRNA.1428,-173.44853144305,-82.99420068441835,-90.05981965323191,0.3945111053997437
SPBC30B4.02c,-200.60742662558553,-103.60365043360396,-98.73397103521064,-1.7301948432291283
SPSNORNA.21,-308.7692195008812,-157.42870853035498,-154.39573070079774,-3.055219730271517
SPBC30B4.04c,-204.12753834356545,-104.20692088221529,-103.16779871926468,-3.2471812579145487
SPBC30B4.05,-233.10407399282596,-121.38456633812108,-115.85305230327651,-4.133544648571672
SPBC27B12.04c,-188.695300805579,-98.08008137258207,-96.51906125734641,-5.903841824349513
SPBC27B12.07,-207.97309693775148,-108.47977581493515,-103.32187783768343,-3.8285567148671187
SPBC27B12.08,-228.9513971802089,-115.96346540954477,-118.2959803098094,-5.308048539145318
SPBC27B12.09c,-195.6032330464673,-98.83358634363724,-98.33573613235846,-1.5660894295284606
SPBC27B12.14,-184.1844309990502,-97.75077610582508,-89.3908605842648,-2.9572056910396896
SPBC8D2.02c,-211.73610497529026,-111.63409239432474,-97.31868547874248,2.7833271022230406
SPBC8D2.03c,-275.54268354247057,-140.04350888099395,-140.40300909086338,-4.903834429386791
SPBC8D2.04,-265.3750191933773,-136.397500238924,-134.99179910696878,-6.014280152515483
SPBC8D2.06,-307.19549380313185,-153.52650064636268,-158.562688094354,-4.89369493758494
SPBC8D2.11,-235.3186052974447,-121.39832906769512,-119.21382156115108,-5.293545331401532
SPBC8D2.12c,-180.0275990110023,-92.58914123529827,-92.48876096309364,-5.050303187389574
SPBC8D2.14c,-199.1971206717712,-101.17641084785492,-102.98226280695032,-4.9615529830340686
SPBC8D2.15,-201.27613762700932,-104.09786608255531,-101.81722390723385,-4.6389523627798885
SPBC8D2.17,-221.56852665647781,-116.27364994135388,-109.72903247676764,-4.4341557616436935
SPBC8D2.18c,-311.54122216474065,-155.25197253038903,-162.2603857483643,-5.971136114012777
SPBC8D2.20c,-266.86051372567147,-139.47413530554635,-128.8544452222145,-1.4680668020894243
SPBC8D2.19,-40.82235433633861,-20.127281761083573,-21.560608536931724,-0.8655359616766916
SPBC17A3.05c,-194.1631827224599,-99.54089390900756,-99.0019618572594,-4.379673043807031
SPBC17A3.06,-186.14039210212738,-95.59234320739391,-95.38894302672146,-4.840894131987994
SPBC17A3.08,-187.83405481549042,-99.3945667209124,-93.5669498795498,-5.1274617849717865
SPBC17A3.09c,-188.42659529973756,-97.97647435723304,-94.8854973251275,-4.435376382623018
SPBC691.01,-153.8482836108932,-72.63004998180476,-82.47091795818964,-1.2526843291012142
SPBC691.02c,-211.74052516438417,-107.5763921256898,-109.03093587959442,-4.86680284090005
SPBC691.04,-214.87813204465576,-108.63898193457571,-110.33826163933362,-4.099111529253577
SPNCRNA.1433,-128.55416110775332,-65.60047143400645,-66.20776408924154,-3.2540744154946712
SPBP22H7.04,-188.4789065229259,-100.84045398860462,-94.39281580824414,-6.75436327392282
SPBP22H7.07,-197.28969767088375,-100.59114301787324,-103.21134586491726,-6.512791211906715
SPBP22H7.08,-281.4959101566497,-143.9835310786049,-139.9632627993343,-2.450883721289585
SPBC32H8.01c,-140.8883479906768,-73.95731396365379,-74.46092203746603,-7.529888010443045
SPBC32H8.03,-220.88990313908909,-115.03663066236851,-110.55580734286505,-4.702534866144448
SPBC32H8.05,-237.95730217394572,-120.39697600219944,-120.38321902585012,-2.8228928541037703
SPBC32H8.08c,-206.91289689884616,-108.00945604223456,-103.29829003976965,-4.394849183157987
SPBC32H8.11,-146.1597057384472,-78.67979856908144,-66.55749205917067,0.9224151101950896
SPBC11B10.02c,-228.7873976282869,-110.99837486974391,-119.68630985790341,-1.8972870993603976
SPNCRNA.1437,-140.05709122221208,-70.30706732603862,-72.14768267107256,-2.3976587748990994
SPBC11B10.04c,-200.4178260142247,-100.90863021589423,-104.46303816178342,-4.953842363452908
SPBC11B10.05c,-153.67693768141447,-77.46935748328275,-76.76941360695677,-0.5618334088250378
SPBC11B10.06,-180.8669741703733,-93.52416312840631,-90.67232007538573,-3.3295090334187307
SPBC11B10.07c,-231.58534627118615,-119.37218618020971,-116.76441320903429,-4.5512531180579
SPNCRNA.24,-123.09777862706844,-61.956368750928256,-64.05208459040713,-2.9106747142669605
SPNCRNA.1438,-91.87323939322944,-43.868117230014505,-51.16919958719037,-3.164077423975442
SPBC11B10.09,-190.8205185204981,-98.09690123369734,-95.69834426174731,-2.974726974946577
SPBTRNATHR.06,-260.2966751594362,-128.58734657102872,-133.6585759231477,-1.9492473347402208
SPBC1215.01,-193.73771837978325,-99.19475448078656,-100.32299324742378,-5.780029348427093
SPBC83.02c,-308.34020127112666,-155.77199230929082,-157.67574888897386,-5.107539927137964
SPBC83.03c,-179.49330937334355,-93.56858000842081,-89.64588779698927,-3.7211584320665736
SPBC83.04,-171.05890314451162,-88.79973712536224,-81.55121141271117,0.7079546064382498
SPBC83.06c,-163.51025693808538,-85.08445432852784,-82.85630045389952,-4.430497844341972
SPBC83.07,-191.87483080602573,-100.97279048366322,-94.96619792992156,-4.064157607558968
SPBC83.09c,-166.54497234913984,-88.49238243233623,-76.86663564477186,1.1859542720317506
SPNCRNA.1439,-95.18087766763702,-51.739211328778104,-42.30436645308142,1.1372998857774803
SPBC83.11,-226.99020014320004,-114.95880049171456,-116.72750949857631,-4.6961098470908675
SPBC83.13,-246.40473498862255,-126.48781682696428,-123.8626875501606,-3.9457693885022986
SPBC83.15,-213.3234235871035,-112.4550406634058,-102.2800197636518,-1.4116368399540988
SPBC83.16c,-251.4040352358004,-145.23322739577716,-143.36671927554457,-37.19591143552137
SPBC83.17,-279.6826195619176,-142.31243725794502,-143.70098445236852,-6.330802148396003
SPBC83.18c,-185.44862140246914,-98.84013765817144,-89.27694834396993,-2.668464599672234
SPBC29B5.01,-240.50121056880502,-133.7822100624455,-129.52521464515578,-22.806214138796292
SPNCRNA.1442,-121.30852341015849,-58.39530326827281,-61.416522549787466,1.4966975920982153
SPNCRNA.1443,-171.46522391621173,-86.50182520837022,-80.39751290726768,4.5658858005737954
SPBC27.01c,-187.4490709674884,-90.71065161689774,-98.07418077544204,-1.3357614248513698
SPNCRNA.1445,-106.86372419945408,-54.7917942002081,-53.704829604413064,-1.6328996051670968
SPBC27.02c,-170.94636961900397,-90.53303534921784,-82.86906388314463,-2.4557296133585
SPNCRNA.1446,-161.4174772319226,-85.50543359313474,-82.1576948435204,-6.245651204732553
SPBC27.03,-139.16703681347258,-66.63950912024421,-71.48679062248057,1.0407370707478094
SPBC27.08c,-302.80361649250824,-154.0611805707354,-153.94106252041902,-5.198626598646115
SPNCRNA.1448,-138.73419912175746,-71.62816901821813,-70.68845872680534,-3.5824286232660256
SPBC28F2.02,-243.1490342594698,-125.09649200308131,-125.00560156255641,-6.953059306167887
SPBC28F2.06c,-157.77203864285428,-82.12760943958749,-72.6933329797955,2.9510962234712963
SPBC28F2.10c,-228.69938099831356,-117.36206638139744,-116.0948195142186,-4.757504897302481
SPNCRNA.1450,-117.47871192733065,-61.569721727885074,-56.68438864080041,-0.7753984413548523
SPBTRNAMET.05,-357.26218170580916,-179.22476262086488,-182.48633326326438,-4.448914178320138
SPNCRNA.359,-88.61610850517236,-43.999615536238096,-45.21981336804218,-0.6033203991079006
SPBTRNAILE.06,-48.50134011986578,-22.63549418097044,-25.586443774269533,0.2794021646258145
SPBC21B10.13c,-186.88730966535545,-97.528268245862,-94.6511657402282,-5.2921243207347
SPBC21B10.14,-176.4553261281361,-88.94131033226984,-89.09036494651268,-1.576349150646422
SPBC21B10.07,-231.26192434078854,-117.4380456014273,-118.65626271585795,-4.832383976496743
SPBC21B10.06c,-183.4262302873638,-91.15349764665407,-96.59656238845794,-4.3238297477482215
SPBC21B10.15,-165.6152085227837,-83.38228645130468,-85.13405528262602,-2.9011332111469983
SPBC19C2.01,-201.09196918172057,-106.73490001115023,-95.35108578039309,-0.9940166098227792
SPBC19C2.05,-176.0430149479819,-91.86163049602608,-88.1046961860415,-3.923311734085672
SPBC19C2.06c,-172.3622453795726,-90.78563718097416,-83.56449467731484,-1.9878864787164048
SPBC19C2.07,-373.39085226438624,-189.1803380542973,-189.4976041127166,-5.287089902627713
SPBC19C2.09,-215.42900971112223,-112.11900587328483,-107.62880109759358,-4.318797259756195
SPBC19C2.10,-184.79234947816659,-96.88511027880959,-96.23973573951315,-8.332496540156113
SPNCRNA.1454,-120.82688712918899,-61.48426966619925,-61.16100252583603,-1.8183850628463036
SPBC19C2.11c,-191.43388696991107,-94.65352502393009,-100.3416655176665,-3.561303571685471
SPBC19C2.13c,-225.593640866708,-115.61910054570407,-114.40664957033657,-4.4321092493326555
SPNCRNA.1455,-122.48583915509704,-63.33902353607665,-62.75134787185768,-3.6045322528372736
SPBC2F12.12c,-167.43270629919243,-89.79132008745577,-83.66689726484027,-6.025511053103571
SPNCRNA.1456,-117.73030722155345,-59.50395739331649,-62.954220098892975,-4.727870270656041
SPBC2F12.10,-210.39676549745903,-104.50502101285828,-109.7839034369708,-3.8921589523700386
SPNCRNA.1457,-197.49064353662288,-96.84507813228949,-82.6864037053904,17.959161698942975
SPBC2F12.08c,-186.9032098803676,-93.92486206209172,-96.02475755641237,-3.046409738136504
SPBC2F12.04,-314.8804300358434,-155.62024351438498,-180.99826745805746,-21.738080936599037
SPBC1D7.04,-226.9095750532964,-113.25657041138236,-118.27835591853888,-4.625351276624856
SPBC1D7.03,-282.51205830704936,-146.07567330425542,-142.07900055568902,-5.6426155528951085
SPNCRNA.1460,-53.88516194858396,-22.032499560045384,-31.740888607982477,0.1117737805560921
SPBC1D7.02c,-204.92576559237827,-106.99002408655424,-101.75310498655537,-3.8173634807313017
SPNCRNA.1461,-184.36976523417061,-94.33740678809444,-95.452474690195,-5.420116244118844
SPBC11G11.04,-167.52108802886409,-82.45357152933427,-87.8845991272743,-2.8170826277444974
SPBC11G11.05,-223.1515846192422,-114.56018704949444,-113.95106517935595,-5.359667609608209
SPBC18H10.03,-277.9945431681129,-140.5647877717389,-142.58448680793086,-5.154731411556838
SPBTRNATRP.03,-173.83700033959747,-88.33452304081386,-89.14205888928694,-3.6395815905033535
SPBC18H10.05,-200.1329281418481,-104.32898712371436,-98.02981347702598,-2.225872458892184
SPBC18H10.06c,-171.8369851506031,-88.3987408823882,-85.81517874583257,-2.376934477617681
SPBC18H10.07,-166.10789648406774,-81.10460159347005,-82.8292499739888,2.174044916608949
SPBC18H10.12c,-320.02563280720625,-163.06508847711515,-161.8553230799039,-4.894778749812815
SPNCRNA.1465,-46.26781017715986,-15.09027953182633,-27.774603015200377,3.4029276301331564
SPBC18H10.14,-305.8616310082359,-153.7736973482731,-156.95129194665017,-4.863358286687344
SPBC18H10.19,-173.88032333207408,-90.30750503460683,-83.22631144449575,0.346506852971487
SPBC18H10.20c,-229.7627852070021,-117.32829604017948,-117.85095661825108,-5.416467451428474
SPNCRNA.1466,-142.7052934977658,-75.80829704370176,-73.29134431084606,-6.394347856782019
SPBC9B6.03,-189.90609970429196,-99.57602461459356,-93.83880241178257,-3.5087273220842117
SPBC9B6.04c,-259.1385282012169,-129.8710313096084,-134.49427228554688,-5.2267753939383965
SPBTRNAPRO.04,-299.3078316567873,-145.3588740659124,-155.12247428386826,-1.1735166929933598
SPNCRNA.1467,-126.02765941171249,-66.23416134986729,-69.2011918705568,-9.407693808711583
SPBC9B6.10,-217.268334677031,-112.527879243192,-113.137163118591,-8.396707684751988
SPBC28E12.01c,-124.41531469999843,-60.65020579285802,-62.311541582706425,1.4535673244340046
SPNCRNA.1469,-202.8412193868471,-102.05727931485887,-105.16884417834423,-4.384904106356032
SPBC28E12.02,-44.24882281224616,-24.43733928908593,-18.99380531051728,0.8176782126429458
SPBC28E12.06c,-224.40169207200063,-113.753874039939,-117.12482986170224,-6.477011829640587
SPBC3H7.15,-247.2354081795454,-128.52323700941886,-123.51270795331837,-4.800536783191802
SPBC3H7.13,-180.51953608749645,-93.4817537763566,-85.44187301578769,1.595909295352186
SPBC3H7.11,-197.19956271898855,-95.61318171186562,-103.69764999637621,-2.11126898925329
SPBC3H7.09,-164.32132929170868,-83.91148480452878,-84.6039191194544,-4.194074632274493
SPNCRNA.1470,-91.10538320537229,-45.20612821065207,-47.39993261708773,-1.5006776223674765
SPBC3H7.07c,-226.21106526462128,-124.69112187465159,-122.0540838830809,-20.53414049311121
SPBC3H7.04,-194.87364872920372,-101.16940423047386,-98.86938204411398,-5.165137545384084
SPBC3H7.02,-242.00762737809762,-124.02237478186257,-122.41723573155906,-4.431983135323975
SPNCRNA.1473,-130.27295590164508,-67.83510399485978,-70.4049934023487,-7.967141495563425
SPBC3H7.01,-206.56193156203065,-107.60579165135401,-103.49800227608135,-4.5418623654047385
SPNCRNA.1474,-139.71930301095492,-71.45283466870983,-70.10188655540179,-1.8354182131567427
SPBP16F5.04,-200.9726091268824,-107.10066024161672,-97.38505562015848,-3.5131067348928298
SPBP16F5.05c,-198.23062470885208,-99.71949030178669,-101.56553765100759,-3.0544032439421755
SPBP16F5.06,-220.41255837211685,-112.07167941731643,-113.08779236447235,-4.746913409671947
SPBP16F5.08c,-214.171714418305,-104.72989188091177,-111.1540540131485,-1.712231475755317
SPNCRNA.380,-107.90475148029896,-55.832396971104295,-52.82479392852852,-0.7524394193338537
SPBC16E9.01c,-209.9279203077613,-102.52301078126392,-109.14614219747801,-1.7412326709805654
SPSNORNA.40,-371.40271790575036,-186.19801409320172,-189.80088621297298,-4.596182400424368
SPBC16E9.03c,-154.5482508322463,-79.19010489485609,-80.70498829390222,-5.3468423565120125
SPBC16E9.06c,-184.80061932813092,-93.18558615799287,-91.86250526219044,-0.24747209205239076
SPBC16E9.07,-188.17575971439967,-101.4725395009393,-98.19946065399219,-11.496240440531835
SPBC16E9.08,-133.97701379989115,-70.49332290468459,-65.44564012179048,-1.9619492265838967
SPBC16E9.09c,-199.13539973036572,-104.14920479954985,-94.77912913725932,0.2070657935565805
SPBC16E9.12c,-224.8819065328627,-116.57399963654129,-113.27274352509943,-4.964836628778045
SPNCRNA.1479,-102.17445871527563,-53.13146099181567,-51.81328628591633,-2.770288562456372
SPBC16E9.13,-266.10888748198204,-133.7772110315567,-137.25874668026628,-4.927070229840979
SPBC16E9.16c,-266.5345865912783,-143.43162132745198,-132.70453311540334,-9.601567851577043
SPBC16E9.20,-82.45694914790262,-37.358688313111855,-45.965453780026024,-0.8671929452352458
SPBC16E9.17c,-49.460990726151884,-26.800544701998724,-22.14061156952392,0.5198344546292475
SPBC16E9.18,-201.64751109533336,-108.12834114604809,-94.8172302578039,-1.2980603085186146
SPSNORNA.39,-295.5827492261853,-150.24768358621134,-150.2483906492963,-4.913325009322307
SPBC1E8.03c,-198.2773659627343,-101.93138051833246,-100.36390588265344,-4.017920438251623
SPBC1E8.05,-269.61480999702724,-139.89936775430135,-135.5067656427828,-5.791323400056911
SPBC1A4.02c,-288.62223876178837,-140.0115125496098,-150.27135909521397,-1.6606328830353618
SPBC1A4.04,-188.6921524452952,-99.44031901086693,-90.96433723986686,-1.7125038054385868
SPBC1A4.06c,-179.07645307713003,-90.29745899942672,-86.5201374696978,2.258856608005459
SPBC1A4.08c,-273.6270498580135,-139.953948086297,-140.02958795233724,-6.356486180620777
SPBP23A10.03c,-180.510147995761,-94.45235584024375,-89.82379190042292,-3.765999744905656
SPBP23A10.04,-176.67259864375418,-94.72343102426241,-86.2196884130734,-4.270520793581653
SPBP23A10.17,-171.23768253199077,-85.04666488070116,-89.40702240270922,-3.2160047514196317
SPBP23A10.09,-186.807175082952,-97.04101974111148,-93.5026480969931,-3.736492755152568
SPBP23A10.10,-221.86857732277156,-115.92559374914008,-109.83787907214943,-3.894895498517968
SPBTRNAASN.02,-206.81513904809125,-104.60607715712082,-103.4193692999212,-1.2103074089507686
SPBP23A10.16,-199.55735147235995,-96.71077681892677,-105.05917261238815,-2.2125979589550013
SPBC29A3.21,-183.55432883570649,-96.61646582662205,-88.25320973427239,-1.3153467251879647
SPBC29A3.01,-218.7677605823425,-111.61809392816208,-110.787107829183,-3.6374411750025786
SPNCRNA.1483,-191.23658909995646,-99.66735999221342,-99.47383716074481,-7.904608053001766
SPBC29A3.04,-336.2374468620941,-172.72873371522869,-167.215357893779,-3.7066447469136965
SPBC29A3.05,-171.1024920796963,-89.16029206451412,-85.80945432430764,-3.867254309125428
SPBC29A3.06,-260.2304789583718,-133.19029974770316,-131.55070524903374,-4.510526038365128
SPBC29A3.07c,-184.22984936739232,-95.37786447199184,-93.23503939492657,-4.383054499526082
SPBC29A3.09c,-250.1183390074916,-130.06311980358342,-124.97815904749037,-4.922939843582184
SPNCRNA.1484,-142.61214654825957,-72.22456381792776,-73.74958752099609,-3.362004790664315
SPBC29A3.14c,-201.29136270354007,-103.081242292271,-103.77261984145464,-5.562499430185568
SPBC29A3.17,-172.1601020898708,-87.86568075694781,-88.89905582316199,-4.604634490239022
SPBC29A3.18,-237.45762011723357,-125.22202918710488,-110.65313269173427,1.5824582383944232
SPBC18E5.01,-226.62874039058144,-115.04322343414415,-115.3383339161474,-3.752816959710145
SPBC18E5.05c,-185.3258634040313,-93.26257332244523,-96.69606187951734,-4.6327717979312695
SPBC18E5.07,-262.41395116259383,-133.8839196311385,-134.3797405798449,-5.84970904838957
SPBC18E5.09c,-156.62955997702298,-81.9160822973295,-78.77215286111685,-4.058675181423325
SPNCRNA.1485,-68.71659059715978,-38.455611510653426,-31.07738528799416,-0.8164062014878084
SPBC18E5.15,-128.09927838546025,-68.26948286204696,-60.36029997975978,-0.5305044563464776
SPBC18E5.11c,-206.08448512759,-108.98155934842873,-101.70763212148516,-4.604706342323908
SPBC18E5.10,-160.4500788553048,-84.4034912498001,-78.77668540228466,-2.7300977967799436
SPNCRNA.536,-47.461736495659544,-24.601327952144644,-20.830419726850987,2.0299888166639017
SPBC18E5.12c,-206.71307783613597,-103.3800253188208,-108.36611678190356,-5.033064264588461
