"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SPCC4B3.18",648.137364408784,-0.127992642172609,0.245126470214654,0.278990740727693,0.597363485186357,1
"SPCC4B3.20",68.3841079864558,-0.00233059649577909,0.370501012998894,4.05236816618526e-05,0.994920843719738,1
"SPNCRNA.1174",49.3148050427282,-0.51996733404099,0.420947143602537,1.40830420425675,0.235338109055694,1
"SPCC4B3.14",25.8365608130346,-0.385203307063098,0.599909999147046,0.40617716070966,0.523916232827256,1
"SPCC4B3.07",2121.94221591025,-0.0969915091169914,0.154271034173593,0.401625953678263,0.526250739211513,1
"SPNCRNA.1176",24.5521461591344,0.263183949864231,0.526586864237381,0.243529064159532,0.621668777261442,1
"SPCC4B3.05c",642.905272716662,0.142104960893164,0.190589748090619,0.5659753515788,0.451862651404845,1
"SPNCRNA.1177",110.821340816532,-0.0402748561256651,0.279952652742795,0.0216061311078306,0.88313972277861,1
"SPCC4B3.02c",195.715540716553,-0.40017349578419,0.237546524449032,2.88197207013775,0.0895762568128895,1
"SPCC4B3.01",385.127394212913,-0.0362647506439957,0.316591804590918,0.0118830255919988,0.913195120855139,1
"SPCP25A2.02c",425.874322292814,0.110169302370845,0.29908296393127,0.133235516894104,0.715100652357078,1
"SPCC550.01c",79.0328059784946,0.201130640953809,0.431951899817138,0.210378405774577,0.646470975021955,1
"SPNCRNA.1178",12.9419529144469,-0.346835988796034,0.707989645628035,0.237302372798638,0.626161308494238,1
"SPCC550.04c",65.341880738114,0.394269177087482,0.354361066642261,1.25384030957844,0.26282026454604,1
"SPCC550.05",124.752515066344,0.152166133979412,0.355217032862076,0.182798999812974,0.668978777438469,1
"SPCC550.06c",3666.59309578799,0.00151034798690752,0.248253198650638,3.98628617404029e-05,0.994962426301896,1
"SPCC550.08",162.846230071858,0.00941996128828662,0.286915988574026,0.00109541855249518,0.973597149035601,1
"SPCTRNAVAL.11",5813.66176818316,0.437169932371544,0.721229206135169,0.339257944017731,0.560257864150222,1
"SPCC550.12",88.5719805164494,-0.0746236550082242,0.338701785681967,0.0481058134660657,0.826392701942696,1
"SPCC550.13",626.541524758608,-0.0381236387591564,0.260755937084858,0.0210511123796095,0.884639801943806,1
"SPNCRNA.1180",9.66703330689013,-0.948315819135279,0.84825116605541,1.30608726712362,0.253104300740435,1
"SPCC4E9.02",166.735554192104,-0.047521271875595,0.633270165657375,0.00584927463114582,0.939036786964408,1
"SPCC645.04",297.934873737676,0.0534601493011121,0.264544168740477,0.0411381230373422,0.839271542461969,1
"SPCC645.05c",1060.95579804302,-0.145842185872752,0.229260148280652,0.384144949816289,0.535393234866602,1
"SPCC645.07",816.465409482161,0.0302371593574482,0.164230380084002,0.0341496984982541,0.853388754862081,1
"SPCC645.08c",4173.96697015148,-0.0329607365281382,0.160374809548223,0.0427197638920234,0.836253842259926,1
"SPCC645.11c",66.416138989176,0.463724556380833,0.516796094849802,0.792652121507047,0.373299385094537,1
"SPCC645.12c",53.9130499548926,0.119782596340298,0.495294867431735,0.0606399031652245,0.805487391255275,1
"SPCC645.13",372.25906765373,-0.0150189926745475,0.274632271201848,0.00297049028154106,0.956535052366158,1
"SPCC23B6.01c",2164.82376469315,-0.120879447909312,0.349857499805837,0.111902224196683,0.737988787259637,1
"SPNCRNA.1183",2.94345430466786,-0.165724069370273,1.31263324951449,0.0166416390774486,0.897355688829054,1
"SPCC1322.01",355.622026964579,0.11850181126362,0.32036213006279,0.131887290183215,0.716483201696978,1
"SPCC1322.02",60.0907561805533,-0.102240323414556,0.50578116481776,0.0382411641053295,0.844959673604461,1
"SPCC1322.07c",56.161010143324,0.438577640262257,0.954997666187343,0.209112656819002,0.647463785134883,1
"SPNCRNA.1186",3.11651768708168,-0.00883902815573644,1.56596947561383,2.44510948448351e-05,0.996054632644989,1
"SPCC1322.13",1181.10948627243,-0.136304184430732,0.182896388775155,0.569218270845056,0.450569722019901,1
"SPCC1322.16",868.663858615439,-0.137646456871031,0.216893639689054,0.386758782554068,0.534008062596693,1
"SPCC132.01c",1187.57697332417,-0.0372768571161146,0.223336277629233,0.0269204429568504,0.869672492425535,1
"SPCC132.03",236.716605007186,0.125153672111992,0.245436539578575,0.259062597432489,0.610764895429692,1
"SPCC132.04c",413.575329560093,0.408460200538542,0.336190424048365,1.33407886205089,0.248080878280522,1
"SPCC338.17c",210.344304556988,0.00488245103758417,0.41390928689597,0.000141823214335091,0.99049825309316,1
"SPCC338.13",261.377555212453,0.231398748130637,0.330131203085508,0.491162319166506,0.483409278163906,1
"SPNCRNA.1188",21.2857278990452,-0.248488028509899,0.562951578426102,0.200543279616312,0.654282683292261,1
"SPNCRNA.1189",10.5991338118452,-0.0102561508750432,1.10315281972248,8.49167954584118e-05,0.992647573133124,1
"SPCC338.07c",1889.79526535825,-0.131678418693996,0.153535861488543,0.749313993837688,0.386693511322258,1
"SPCC338.04",133.10565606654,-0.321508148255144,0.296508848532416,1.12338488814555,0.289190765731925,1
"SPCC338.03c",47.0359810392501,-0.563707091921955,0.460245317818226,1.42792439984947,0.232103476395777,1
"SPCC1281.01",6489.65669596741,-0.00620516451029888,0.217280424412801,0.00079053269803353,0.977569303311535,1
"SPCC1281.03c",295.799462854643,0.103749544404255,0.275205297183767,0.143504339814626,0.704821782099737,1
"SPNCRNA.1191",94.1412489116889,0.136568337977732,0.388117199857894,0.124523541762358,0.724179204728438,1
"SPCC1281.08",51.4982554185145,0.576220376565948,0.337919632956337,3.03188513190815,0.081643108670797,1
"SPCC1281.07c",409.827571823937,0.351618272662909,0.311941981136793,1.17364900206462,0.278652735475672,1
"SPCC622.21",30.0017256865224,0.0758723374362765,0.494444889323056,0.0228226047292992,0.879919296871753,1
"SPCC622.04",38.9684486704232,0.272797882750929,0.539662022624026,0.241075483232237,0.623430420988005,1
"SPCC622.06c",113.930467227562,0.420964807391623,0.32943800536027,1.52929249260461,0.216218660043849,1
"SPCC622.07",63.0739296302355,0.00165067972716488,0.433183404689407,1.39191876655786e-05,0.997023225072393,1
"SPCC622.08c",3462.98025922098,-0.0986198071034843,0.405798643225742,0.0630470707283166,0.80174316831151,1
"SPCC622.12c",8149.13483120203,0.147609782361522,0.256033414099238,0.304852142416735,0.580856432020689,1
"SPCC622.13c",551.458057941687,0.132427870371519,0.233820853388064,0.311625211273849,0.57668459897575,1
"SPNCRNA.1196",11.3751440703221,0.372879679136295,0.89851679580415,0.139500847704653,0.70877774223678,1
"SPCC622.17",88.4624225267256,0.157603518885793,0.359586438912615,0.196124776735644,0.657867167077326,1
"SPCC622.19",370.397183895258,0.038507495834881,0.250449833692765,0.0230423535390401,0.87934698515835,1
"SPNCRNA.1197",25.6315850579127,0.638032670463147,0.603723639032621,0.992051876150356,0.319241394633287,1
"SPCC11E10.03",59.0388906745359,-0.163577295723941,0.360641175658714,0.206969092514555,0.649153441568141,1
"SPCC11E10.04",428.409482570252,-0.0503516760066933,0.190236011858497,0.0687942625312417,0.793100489223785,1
"SPNCRNA.1199",3.13368097512869,-0.658498685473209,1.51753080543737,0.180860275117766,0.670634973755636,1
"SPCC11E10.06c",203.01373451292,-0.334669458572716,0.20893534421574,2.55171101940863,0.110174880936877,1
"SPCC11E10.07c",994.79624793307,-0.174413869895972,0.184822649486152,0.923751480152646,0.336491880228043,1
"SPNCRNA.1200",30.6863890398104,-0.0495002496566297,0.654065492468137,0.00636246496105741,0.936424113008881,1
"SPCC11E10.08",322.339063955757,-0.190959594382281,0.238152399821693,0.648243131107051,0.420741507157114,1
