,Shared_log_likelihood,model_1_log_likelihood,model_2_log_likelihood,log_likelihood_ratio
SPAP8A3.11c,-185.6675849257086,-94.14630866375792,-96.67175984493771,-5.150483582986965
SPNCRNA.1074,-152.74165705516003,-80.01043934610422,-77.90323803755919,-5.172020328503379
SPAP8A3.14c,-213.94920093805004,-110.04668169660057,-108.3368216795528,-4.4343024381033445
SPAC4D7.02c,-225.5736067554829,-121.81663126092144,-126.97736582386013,-23.22039032929865
SPAC4D7.15,-117.24311194800676,-61.95091528994047,-58.42073300666303,-3.128536348596725
SPAC4D7.03,-202.42629023386158,-105.57597492766487,-104.10752833120796,-7.257213025011254
SPAC4D7.10c,-312.90886309506766,-158.78422346480642,-159.72735787285905,-5.602718242597746
SPNCRNA.1078,-141.44752672513374,-71.84823098980522,-71.21547797742241,-1.6161822420938847
SPAC4D7.11,-206.3617294397554,-107.7553742859498,-102.4685264069358,-3.862171253130185
SPAC4D7.12c,-169.91468258282424,-89.68565762574822,-81.76343318936024,-1.5344082322841928
SPAC4D7.13,-244.97992245588554,-121.2903594356641,-127.59414040428673,-3.9045773840653055
SPAC3G6.01,-245.00381771467613,-125.50369156153299,-124.47310379685342,-4.972977643710294
SPAC3G6.02,-208.21113224176673,-107.4114965327083,-105.56431704227249,-4.764681333214072
SPAC3G6.03c,-198.2498854245365,-103.96742112277704,-97.8313383128716,-3.548874011112161
SPSNORNA.19,-350.01625806409544,-171.9106821526269,-180.4346669240313,-2.3290910125627415
SPAC3G6.05,-229.03006407542816,-115.42253590086963,-106.5585574208024,7.048970753756152
SPNCRNA.1079,-116.72902523719871,-57.4294317970829,-58.39056625702528,0.9090271830905436
SPAC3G6.08,-175.39945680600766,-90.43159250707808,-89.33764804652547,-4.369783747595875
SPAC3G6.09c,-202.83688988125846,-106.74594966970709,-97.64759212654444,-1.55665191499304
SPAC3G6.10c,-155.67394585106268,-77.50508192608893,-80.87320443789004,-2.7043405129162745
SPNCRNA.266,-62.95996052096631,-34.88863269468075,-27.71908599814497,0.3522418281405848
SPAC29B12.01,-236.7342898801249,-123.10606514757059,-119.5226586036164,-5.894433871062034
SPNCRNA.268,-105.5548379388442,-55.829064110490854,-49.719853463688686,0.005920364664646628
SPAC29B12.03,-233.09210630764656,-118.38546210439821,-119.42647746971859,-4.7198332664702605
SPNCRNA.1080,-151.94714415327627,-77.27442897327134,-74.93072525458905,-0.25801007458412073
SPNCRNA.269,-143.42193528340383,-76.20554050357468,-69.3157759225501,-2.099381142720944
SPNCRNA.1083,-172.64389829269638,-87.23573610775804,-88.9804187417168,-3.572256556778456
SPAC29B12.12,-113.94947258872,-57.10089238162377,-58.5847392641333,-1.7361590570370709
SPAC29B12.14c,-202.03288136631372,-105.03661398143845,-97.96476552590092,-0.9684981410256626
SPNCRNA.21,-110.56969779603914,-54.65031648815,-59.672859446858844,-3.7534781389696974
SPAC1039.04,-196.20043813888282,-102.11726105328665,-97.41598245882368,-3.3328053732275578
SPAC1039.07c,-188.84013176358545,-99.93858425827541,-89.7963521602437,-0.8948046549336937
SPAC1039.10,-129.8603393452747,-67.34870024169497,-65.09528433292891,-2.5836452293492016
SPAC922.03,-197.8499507038681,-103.7438743401372,-98.61887682687401,-4.512800463143122
SPAC922.09,-45.553715964976114,-20.76968322895704,-24.25991848536084,0.5241142506582293
SPAC922.05c,-197.029949082708,-101.06118121810148,-100.29115304299994,-4.322385178393488
SPAC869.11,-246.12433925492104,-127.42759494809013,-121.572698551934,-2.875954245103088
SPAC869.10c,-221.27592012628514,-114.79922561334213,-110.44363984205386,-3.966945329110871
SPNCRNA.1092,-142.9353603996579,-74.10271634237051,-70.58818545379707,-1.7555413965096989
SPAC869.09,-107.4574208359232,-61.25410542168685,-45.745640492309754,0.4576749219265963
SPAC869.08,-100.01866407533826,-58.18636037540245,-43.44430905434862,-1.6120053544128012
SPAC869.07c,-129.66394095246375,-73.67879063822579,-47.261927894861095,8.723222419376839
SPNCRNA.283,-47.7789578502811,-24.546565711237267,-22.635494222957607,0.5968979160862204
SPNCRNA.284,-101.22038641412477,-60.97389117247842,-43.62380006421541,-3.377304822569087
SPAC186.02c,-106.15592182139729,-63.54991045145064,-32.351978250494,10.254033119452627
SPAC186.05c,-207.49631697540104,-88.50241890972995,-89.89624551297581,29.09765255269525
SPAC186.08c,-92.22075937421819,-27.842336201201306,-54.04301332667793,10.335409846338932
SPAC186.09,-91.77090050864159,-31.98554410664995,-55.75789386770594,4.027462534285704
SPAC750.05c,-98.55817590697944,-30.07778092415232,-54.638977469683844,13.841417513143297
SPNCRNA.1300,-104.45884467912941,-54.69721057235181,-50.032540607698294,-0.27090650092070234
SPBC1348.11,-50.21326289761514,-29.24048951500472,-20.98708578115707,-0.014312398546650227
SPBC1348.13,-96.15925961552949,-48.595950040630065,-49.873524766352226,-2.310215191452784
SPBPB8B6.02c,-114.01616945598394,-63.06178696490344,-51.150908238980115,-0.1965257478995852
SPBPB8B6.04c,-141.9456888231813,-73.08947561488523,-72.05849980973638,-3.2022866014403064
SPNCRNA.1301,-112.37377048859707,-58.957171389574135,-52.74816331543408,0.6684357835888761
SPBPB21E7.01c,-167.72026580167898,-97.92861482681224,-73.412110585743,-3.6204596108762814
SPNCRNA.1302,-120.6464583851532,-63.79255771701969,-58.48944402052536,-1.6355433523918492
SPBPB21E7.11,-141.8502216662271,-76.95952271295725,-72.35783709164279,-7.467138138372973
SPNCRNA.1303,-48.00929222105839,-15.87499336902384,-31.019298726735748,1.115000125298799
SPBPB21E7.08,-223.41971568526668,-113.40524963412578,-114.76826289955427,-4.753796848413344
SPBPB21E7.09,-165.6290552793537,-85.01163045489149,-80.60665291128862,0.010771913173556413
SPNCRNA.1306,-177.06284233390056,-92.02205804298558,-89.70666950395365,-4.665885213038678
SPBPB10D8.01,-229.03706400979956,-114.53469287901808,-115.58573643869973,-1.0833653079182
SPBPB10D8.02c,-217.70129439936454,-110.46194831936087,-112.5682104558093,-5.328864375805608
SPBPB10D8.04c,-137.4204397460567,-67.05129294701442,-68.0695227392835,2.29962405975877
SPBC359.01,-200.1218966551487,-101.43208436317816,-101.76005149302557,-3.070239201055045
SPNCRNA.1309,-121.58536101126938,-64.18492078834677,-52.97939133549703,4.421048887425599
SPNCRNA.1310,-131.89862623654528,-69.23162068014665,-64.0177799903406,-1.3507744339419503
SPBC359.03c,-269.7923584130454,-137.1573005416593,-138.01281091734577,-5.377753045959595
SPNCRNA.292,-102.84826180916951,-55.33913549612217,-52.85743322053714,-5.3483069074897855
SPBC359.05,-266.78045835154256,-134.03575560285717,-136.75877309548406,-4.014070346798634
SPNCRNA.1313,-118.1953583075192,-56.26701353174406,-58.79576800255372,3.132576773221416
SPNCRNA.1314,-80.74951747489195,-45.65022463432042,-32.441310825385706,2.6579820151857945
SPBC1683.01,-264.00608442125247,-136.7315132070421,-131.69839350702438,-4.423822292813952
SPBC1683.04,-228.1997810101368,-117.74293702188083,-117.4568517548114,-7.000007766555456
SPBC1683.05,-227.6713503930188,-118.81536406411146,-113.0393741736562,-4.1833878447488635
SPBC1683.07,-242.70548472279202,-126.81055932805,-122.93713526767752,-7.042209872935557
SPBC1683.06c,-195.29815732195092,-96.96705065001566,-106.17073014676404,-7.839623474828813
SPNCRNA.1317,-62.04940800752889,-17.204538473679282,-39.80809385400296,5.0367756798466345
SPNCRNA.1318,-128.77459975352994,-66.8381570688015,-58.936778085976755,2.9996645987516786
SPBC1683.08,-164.64837285748683,-84.67035168848224,-82.27187582167565,-2.2938546526710297
SPBC1683.10c,-234.36340794267585,-121.51477370893109,-117.5977228027353,-4.7490885689905165
SPNCRNA.1320,-134.33999571289223,-70.69127732361382,-66.35696389634022,-2.708245507061804
SPNCRNA.1321,-145.42262200873034,-76.52015333875296,-71.04145468058505,-2.1389860106076526
SPBTRNAGLY.03,-254.12030557685486,-125.26342703686664,-150.61671050481647,-21.759831964828237
SPNCRNA.1322,-84.12191538056327,-41.77290442886231,-43.49278845311141,-1.1437775014104543
SPBC1198.05,-270.5649488213118,-139.03738303362505,-136.48848234876422,-4.960916561077454
SPBC1198.09,-193.5408992269116,-101.17880579716316,-97.51823826644352,-5.156144836695121
SPBC1198.11c,-185.19392449333543,-127.15386694170904,-94.76462553472656,-36.72456798310017
SPBC1198.13c,-208.78078806079742,-110.41727416736308,-111.71841042220836,-13.35489652877402
SPBC1198.12,-64.36636425968472,-30.48274791271141,-33.49368003821164,0.3899363087616621
SPBC1198.14c,-157.82668440620688,-84.20981875639015,-82.22495948825599,-8.60809383843926
SPNCRNA.1326,-61.228290000296276,-33.72993812307813,-27.94809521462591,-0.4497433374077531
SPBC660.05,-201.38124434316018,-106.27087072866918,-110.51160054990842,-15.401226935417386
SPBC660.07,-305.57793726192926,-156.01736054385142,-154.49375753683995,-4.933180818762138
SPBC660.10,-205.8455788962548,-105.60426387155469,-106.09956556793495,-5.858250543234874
SPBC660.13c,-228.52451614969985,-118.62720103100851,-112.65720535403956,-2.7598902353481947
SPBC660.16,-346.5578634046991,-175.1379153757919,-177.07754450277238,-5.657596473865112
SPBC31E1.02c,-258.6819220559559,-132.85127194126522,-153.26852214280032,-27.437872028109666
SPBC31E1.03,-201.28112801540024,-104.44192856614416,-101.65650739814556,-4.817307948889464
SPBC31E1.04,-219.58254112519342,-112.88843836318729,-111.19221150251137,-4.498108740505302
SPBC31E1.05,-166.43303145759285,-86.1326448849119,-83.25460339429266,-2.954216821611709
SPBC31E1.06,-272.9767524992183,-169.53122227928876,-138.91262680457896,-35.46709658464937
SPBC800.02,-144.40992858416848,-78.80670697962564,-65.45085187670979,0.15236972783304736
SPBC800.03,-204.60448672752116,-104.04953139094192,-104.64452296318636,-4.089567626607078
SPBC800.04c,-324.82229679282307,-161.64295969965553,-192.00619082146463,-28.826853728297124
SPBC800.07c,-172.29899219046834,-89.16540155801546,-88.94787090165299,-5.8142802692001405
SPBC800.08,-225.8119822104873,-113.4497088915651,-117.02200098450248,-4.659727665580249
SPBC800.14c,-168.03250419181782,-89.80042286465445,-82.97919603814442,-4.747114710981066
SPBC800.10c,-233.82333321785782,-121.16943890172566,-117.4484009693196,-4.794506653187455
SPNCRNA.1334,-173.52879986930256,-86.69152829103069,-89.23635990045861,-2.3990883221867136
SPBC800.12c,-168.09368700785825,-88.36667548283918,-84.2533713862277,-4.526359861208618
SPNCRNA.1335,-111.1709055076788,-60.16933150713223,-50.26192232887875,0.7396516716678292
SPBC800.13,-162.08420790981026,-84.80790667003384,-80.09991455329977,-2.8236133135233663
SPBC1773.01,-209.8140873756948,-110.58967612053254,-103.4558287729033,-4.231417517741079
SPBTRNAGLY.04,-353.14663399744745,-174.41271394391578,-182.03001794250648,-3.296097888974828
SPBTRNAALA.07,-200.76519330278862,-97.77271968755072,-100.25939189751722,2.733081717720665
SPBC1773.04,-218.34022475125468,-109.1239127563036,-113.91311502454805,-4.6968030295969925
SPBC1773.05c,-152.47837909049412,-82.7527626617248,-72.8363794753941,-3.1107630466247542
SPBC1773.06c,-233.64249767448058,-124.77105809826915,-130.4338268947782,-21.562387318566753
SPNCRNA.1336,-152.610245758896,-77.49219615212493,-79.88965454589587,-4.771604939124813
SPBC1773.09c,-175.49476042963002,-90.53516071822158,-88.4755299617136,-3.5159302503051317
SPBC1773.13,-150.55207059611863,-77.54187753716677,-74.57462184183014,-1.5644287828782808
SPBC1773.14,-191.79650651806546,-98.40671814779144,-98.09976080657688,-4.709972436302849
SPBC1773.15,-181.05170396758166,-89.57501107210709,-94.38477964854445,-2.908086753069881
SPNCRNA.301,-132.1604490917123,-68.43626204619888,-66.71105334067774,-2.986866295164305
SPBP26C9.02c,-230.38546808237928,-124.91336107590963,-121.21662494842563,-15.744517941956019
SPBTRNAARG.04,-353.69580570891844,-179.0578448175646,-178.66914155340112,-4.031180662047234
SPNCRNA.1339,-76.50586762854373,-35.75845845675936,-41.64441767224931,-0.8970085004649206
SPBC1271.13,-195.25591674789416,-103.67179255751431,-94.97188539108768,-3.387761200707814
SPBC1271.12,-234.69578286048588,-120.78547457213165,-120.66229818431968,-6.751989895965465
SPBC1271.10c,-265.58401596541023,-136.28282483172376,-134.75216838796862,-5.450977254282179
SPBC1271.09,-159.90685301863084,-83.17060990448793,-80.11878120177394,-3.3825380876310187
SPNCRNA.1343,-165.55833456335424,-86.57947378001106,-83.28034072819811,-4.301479944854947
SPBTRNAGLN.04,-316.3379307494645,-157.21097188534472,-162.8265766469317,-3.699617782811913
SPBC1271.08c,-157.92219058662442,-78.68969055257685,-81.00573296824341,-1.7732329341958175
SPBC1271.07c,-172.07604514393634,-80.66581646613153,-103.86442592991241,-12.454197252107575
SPNCRNA.1345,-103.50313163797186,-53.778622225005684,-52.033313314405575,-2.30880390143939
SPBC1271.05c,-167.7090774778263,-84.90102115401547,-87.28655232152381,-4.4784959977130265
SPBC1271.04c,-246.52995937373916,-126.7999633310631,-127.3809275757001,-7.65093153302405
SPBC1271.02,-259.85702746331964,-130.8876459359514,-134.34823083585718,-5.3788493084889515
SPNCRNA.1350,-127.5774878544077,-64.95469275385729,-65.43199792719142,-2.8092028266410125
SPNCRNA.305,-62.164223176598576,-32.46195510188406,-30.063669426638107,-0.3614013519235826
SPBC106.04,-254.7699384839957,-163.94760263788538,-129.34313075796942,-38.52079491185907
SPBC106.07c,-182.53542737679592,-95.20631366166614,-91.09881693310972,-3.769703217979981
SPBC106.08c,-175.7548023233433,-90.53363742613074,-91.47144811635519,-6.250283219142602
SPBC106.11c,-216.74283652373458,-111.19670530076097,-139.34973797994732,-33.80360675697369
SPNCRNA.1353,-172.91426325521232,-90.64754423348782,-84.89973931542227,-2.633020293697797
SPBC106.13,-169.58409285657171,-87.91391657419871,-85.8197794774218,-4.1496031950487975
SPNCRNA.1354,-69.82776354435379,-37.31897194990993,-34.25053498297016,-1.7417433885263025
SPBC106.16,-248.52689423978762,-128.10034958544708,-127.06684357353045,-6.640298919189888
SPBC106.17c,-195.63198229944496,-100.34882803356865,-100.09105161198109,-4.807897346104738
SPBC106.18,-320.2106455743694,-159.92383159314198,-165.02577990568864,-4.73896592446124
SPBC106.19,-201.0807328760532,-134.12697368450068,-104.15688387597422,-37.20312468442168
SPBC582.04c,-201.66392342562585,-103.60405066585454,-102.67582496809172,-4.6159522083204365
SPBC582.05c,-185.24174588708001,-95.3949121710344,-95.7801920459614,-5.933358329915818
SPNCRNA.1356,-124.98550792571,-65.07797364460899,-60.29813874802249,-0.3906044669214737
SPBC582.06c,-116.71200459847135,-59.42399687656665,-56.366848319440614,0.921159402464113
SPBC582.09,-244.40723586115828,-126.78204158381568,-123.31601624062107,-5.6908219632784665
SPBC582.10c,-190.5533086819672,-101.49705718696659,-91.31101598551744,-2.2547644905168913
SPBC428.01c,-236.5208990355753,-120.4756807414043,-121.49938406772863,-5.454165773557662
SPBC428.02c,-321.99159308203633,-158.51921479123845,-199.88601088929292,-36.41363259849504
SPNCRNA.1358,-155.37747141682433,-80.31152108046079,-80.25066010974602,-5.184709773382507
SPNCRNA.1359,-110.8731024760257,-56.33340257180173,-56.3459150685053,-1.8062151642813544
SPBC428.03c,-242.75137749378518,-123.3566257333647,-124.0021210460367,-4.6073692856162145
SPBC428.04,-144.27206882888257,-73.19654331984003,-74.82833539738091,-3.752809888338362
SPBC428.07,-132.2579844095171,-65.22342258041921,-69.50343557995265,-2.468873750854783
SPNCRNA.1361,-123.37975526255664,-67.51649552469189,-50.653017961961716,5.210241775903
SPBTRNAHIS.01,-297.33745380403116,-147.12676157743348,-152.26983041285322,-2.059138186255552
SPRRNA.28,-317.39703303558986,-162.6018874352009,-159.6269738552079,-4.831828254818903
SPBC428.11,-272.41993124845715,-134.6777145598507,-138.58367150554372,-0.8414548169372438
SPSNRNA.04,-365.187582830282,-210.16926515290925,-210.51740538655355,-55.49908770918075
SPBC428.14,-193.8027645210387,-96.25464260019062,-101.80412967319187,-4.256007752343777
SPBC428.17c,-205.90936631816646,-104.41776734978596,-105.75684304239472,-4.265244074014221
SPBC428.18,-176.39897791573384,-90.14632472350395,-90.65614065158424,-4.4034874593543805
SPBC902.02c,-204.0859509856823,-105.03950382689357,-106.46510170953505,-7.418654550746311
SPBC902.03,-177.3784895827881,-91.54452817692129,-90.8605494071383,-5.0265880012714765
SPBC902.05c,-254.83841582889931,-131.77271858153912,-129.95798397499544,-6.892286727635253
SPBC902.06,-193.54033018205524,-96.78113027283564,-101.4159339479192,-4.656734038699597
SPBC1685.01,-161.00888267824712,-85.5403368845537,-80.47600384156938,-5.007458047875957
SPBC1685.03,-193.1489506350049,-100.38418498419784,-95.79412939892042,-3.0293637481133544
SPBC1685.04,-167.0253790584779,-84.86547522367235,-86.21639182781506,-4.056487993009482
SPBC1685.06,-113.70736092704162,-61.7518257776351,-55.58703527914471,-3.6315001297381713
SPBC1685.10,-308.9795471817047,-155.97852977270296,-157.87806438821875,-4.877046979217084
SPBC1685.11,-187.6565133263728,-100.62654761495692,-95.95844337521324,-8.928477663797366
SPBC1685.12c,-180.0845302716536,-89.37586416955266,-93.25137190885096,-2.542705806750007
SPBC1685.14c,-220.87390186249007,-115.52229569876646,-113.08984259943712,-7.738236435713475
SPBC1685.15c,-192.4928478876329,-100.7319319764935,-96.81318718023293,-5.052271269093495
SPBC649.02,-302.8320266500184,-151.41874738275405,-187.51363118036772,-36.10035191310345
SPBC649.04,-261.5109478094302,-131.9063765282699,-134.67481918097445,-5.070247899814149
SPBC354.01,-214.20101142096647,-109.26391207585213,-109.82578211717812,-4.888682772063731
SPNCRNA.1369,-169.42590859937454,-90.56319982894863,-77.90689960927466,0.9558091611512224
SPBC354.07c,-233.80394707007858,-120.02370056761328,-166.0508489759692,-52.27060247350386
SPNCRNA.1371,-145.5770078076665,-81.1459390409142,-73.27614642448984,-8.845077657737562
SPBC354.08c,-208.3222591477393,-103.93277397981852,-108.29539942447641,-3.905914256555661
SPBTRNAGLY.06,-334.25382012396665,-166.25625730338786,-171.94028011603817,-3.9427172954593175
SPBC354.13,-187.0494820396365,-98.84666055366054,-91.79970850423004,-3.59688701825408
SPBC1706.01,-206.13743816786683,-105.72657989339012,-104.37737041562256,-3.96651214114587
SPNCRNA.1372,-160.16700483619374,-83.15869017198759,-80.74982574829194,-3.741511084085744
SPBC1706.03,-183.7849451793373,-89.01086673580002,-136.49805226571294,-41.7239738221756
SPBC839.04,-307.5676963492235,-156.3333373091381,-157.59014344751273,-6.355784407427336
SPBC839.06,-202.8193691224912,-126.02737635169326,-103.90200642274344,-27.110013651945483
SPBC839.07,-214.37754460179085,-108.83150733506012,-109.34330068761915,-3.797263420888413
SPBC839.08c,-232.62799289054485,-114.39017355998301,-120.94857538600256,-2.7107560554407257
SPBC839.12,-222.01875854685542,-115.63564006844702,-111.19445719970585,-4.811338721297403
SPBC839.13c,-274.27249273167837,-139.06439901711752,-140.40284023595086,-5.194746521389959
SPBC115.03,-194.59261561386924,-101.07162202568169,-95.4024892694348,-1.8814956812472587
SPBC115.02c,-191.74028140429954,-98.10348635628843,-99.91332049415995,-6.2765254461488675
SPBC115.01c,-219.3676674394306,-143.39529848181812,-110.06727587445387,-34.09490691684144
SPBC947.15c,-237.12160019897644,-124.01074428407337,-113.87349379301041,-0.7626378781073413
SPNCRNA.1378,-115.76936298019542,-60.90140929965075,-58.90249274610486,-4.034539065560196
SPBC947.13,-193.29568273705985,-101.81479657528185,-134.77658961881048,-43.29570345703246
SPBC947.12,-170.61907415921414,-84.1580173118867,-89.86499235428947,-3.4039355069620285
SPBC947.10,-203.1385794842724,-106.11034318431484,-100.32790959314578,-3.2996732931882207
SPBC947.08c,-184.8215342169989,-92.89201444924498,-95.59963735977078,-3.6701175920168234
SPBC947.05c,-156.0283784599861,-82.9279977857311,-74.17722755528105,-1.0768468810260572
SPNCRNA.1381,-171.13627183590808,-86.89580097412203,-88.65499178868345,-4.41452092689741
SPBPJ4664.04,-261.06634766325624,-135.20199895583866,-128.40975826100777,-2.545409553590161
SPBPJ4664.06,-249.9656568248779,-127.54178272962149,-126.90845017267121,-4.484576077414771
SPNCRNA.1382,-142.4016561210072,-73.95791055279233,-71.09640359539095,-2.6526580271760736
SPBC119.12,-216.24193127580585,-110.12654675171477,-110.84695566380577,-4.731571139714703
SPBC119.13c,-209.1548071552914,-109.09642286108554,-103.24829504143631,-3.189910747230442
SPBTRNASER.05,-270.56351529606064,-133.32688739219802,-138.99017432361563,-1.753546419752979
SPBC119.16c,-185.79804435422528,-96.19581877035328,-94.81241099034004,-5.210185406468042
SPBC119.15,-202.19341119363,-106.13420185354221,-101.27416859151316,-5.214959251425398
SPBC577.03c,-206.7572240237178,-103.41868601367699,-107.0693482879271,-3.7308102778862633
SPBC577.04,-171.8527819420565,-88.62510129016023,-84.80522271648697,-1.5775420645906877
SPBC577.05c,-97.29294810067556,-48.80596497363214,-49.90622270922613,-1.4192395821826835
SPBC577.06c,-241.13522677277663,-169.53538482381387,-121.55966017546871,-49.95981822650589
SPBC577.08c,-258.15945245853044,-131.82638061424464,-131.75203578564725,-5.418963941361484
SPBC577.14c,-216.4487755461511,-112.68023193104237,-136.00722222469258,-32.23867860958384
SPBC530.16,-154.07022608518398,-80.81941473337808,-76.07839913433578,-2.8275877825299176
SPBC530.03c,-205.9220226277761,-104.78947373241041,-106.41394945512276,-5.28140055975706
SPBC530.05,-210.8197685585456,-110.68878779549713,-103.11215658938863,-2.9811758263401487
SPBC530.06c,-229.0649974213333,-117.40099321460569,-117.98056844422457,-6.316564237497006
SPNCRNA.328,-103.2689910529335,-52.042876865862816,-52.795417513065395,-1.5693033259946958
SPBC530.12c,-215.01545313131663,-110.0210495386477,-110.18067333667031,-5.186269744001379
SPBC530.15c,-229.56870142783836,-117.19898511588741,-118.4916526354244,-6.121936323473477
SPNCRNA.1387,-55.03304465576329,-25.43153581856907,-25.75300027270295,3.8485085644912833
SPBC36.01c,-204.2213852610725,-105.72703797837192,-102.67544065663134,-4.181093373930763
SPNCRNA.1389,-132.58190299095529,-67.483867928761,-62.37487436350894,2.723160698685348
SPBC36.03c,-272.2327754279361,-135.61390658628167,-140.48772521162354,-3.868856369969194
SPBC36.13,-125.12438338448393,-66.60147301203854,-58.59969570708522,-0.07678533463983682
SPBC36.04,-243.26220391258323,-118.597993857759,-127.95341739043627,-3.289207335612048
SPBC36.06c,-181.38396199691002,-133.5658151470895,-95.76518493151241,-47.94703808169186
SPBC36.08c,-205.2070539268184,-106.74482834450069,-102.8549625172651,-4.392736934947409
SPBC36.09,-202.94054903039108,-103.57295368596745,-104.2848840455345,-4.9172887011108335
SPBC36.11,-207.70916037147862,-107.53064487796313,-103.38076452653034,-3.202249033014823
SPBC713.02c,-289.0330647165505,-147.9690269814529,-146.44349594106527,-5.379458205967693
SPNCRNA.1393,-111.42269969068636,-57.186185948202436,-57.988343169642036,-3.7518294271581136
SPBC713.05,-160.68104627271268,-79.09161022920077,-83.32177966898598,-1.7323436254740443
SPBC713.06,-193.48846914306182,-100.33673541148391,-97.66531907920864,-4.5135853476307375
SPBC713.08,-227.9734330094281,-129.27246367393582,-116.86294199747023,-18.161972661977963
SPNCRNA.1394,-125.07729630997879,-67.00453107502612,-59.307648236894295,-1.2348830019416397
SPBC713.10,-191.20005259059351,-99.12574130066973,-95.44097808245651,-3.3666667925327545
SPBC216.01c,-229.78947647134467,-118.34067441781201,-116.62656366556445,-5.177761612031759
SPNCRNA.1397,-142.77024822176386,-73.40351021129682,-73.20106911487855,-3.8343311044115183
SPBC216.02,-162.30887592268283,-80.32838367545655,-84.27151699630174,-2.2910247490754903
SPBC216.03,-247.70465598315968,-128.23549689159307,-124.64539931141312,-5.1762402198465045
SPBC216.04c,-244.82157736305507,-131.20447636438385,-124.13501730763298,-10.51791630896173
SPBC216.06c,-191.8490932061716,-96.3522071996395,-99.70325941896795,-4.206373412435823
SPBC646.04,-211.64878051375197,-107.23405705672006,-109.70980367249479,-5.2950802154628605
SPBC646.07c,-238.27734343419687,-120.66931395970249,-123.96184390093396,-6.3538144264396115
SPBC646.09c,-281.59634407915905,-142.18010343921512,-144.65095470968257,-5.2347140697386285
SPBC646.12c,-231.72899149625962,-118.3255506799067,-117.46553687729084,-4.062096060937847
SPBC646.16,-242.0066556639783,-125.63507941403866,-122.2031745102653,-5.831598260325649
SPBC646.17c,-150.6290135515152,-75.91031249285602,-78.28906970771136,-3.570368649052142
SPBTRNAHIS.02,-372.3127171232575,-183.1924025004583,-191.54829695463158,-2.4279823318324247
SPNCRNA.1400,-116.50529420617752,-59.270443478355595,-59.91902787942624,-2.6841771516043025
SPBP35G2.17,-204.95377560491485,-81.75774010781512,-84.47282625033304,38.72320924676672
SPBP35G2.02,-203.1830517214626,-103.86897927956652,-104.68874733686206,-5.3746748949659775
SPBP35G2.03c,-162.42638652516231,-76.65269073870395,-86.81031554060739,-1.0366197541490578
SPBP35G2.04c,-177.81602217850002,-92.00218255496648,-90.27627220971836,-4.462432586184804
SPBP35G2.07,-280.9358559643309,-143.75675039488485,-141.8011413922414,-4.62203582279534
SPBP35G2.09,-142.41457680035774,-73.48132367264472,-71.62680547294977,-2.6935523452367534
SPBP35G2.10,-207.8286369822244,-105.79499898668955,-106.7716205639562,-4.737982568421386
SPNCRNA.1401,-79.08169546941362,-40.82011053397264,-39.540024095464794,-1.2784391600238079
SPBP35G2.11c,-169.4653117115387,-87.95888984869198,-81.87684840693161,-0.3704265440848928
SPBP35G2.12,-192.25264822925635,-99.63702346929917,-98.69418940170368,-6.078564641746483
SPBP35G2.13c,-164.76196331153315,-86.58837627673758,-80.93281657835027,-2.75922954355471
SPBP35G2.14,-250.5916458835815,-130.7770959809479,-123.47373414691631,-3.659184244282756
SPBC146.01,-237.03527946551966,-121.46563831976593,-119.8072315392272,-4.237590393473397
SPBC146.02,-150.16801011802937,-76.82886979955215,-72.63095956682936,0.7081807516478875
SPNCRNA.1403,-151.51758452443812,-79.49685084321031,-75.75293287414598,-3.732199192918188
SPBC146.04,-170.66866075280234,-87.50219594296169,-87.20113329776737,-4.034668487926751
SPNCRNA.1404,-132.28843754829143,-70.15360185533825,-63.32609435190476,-1.1912586589515968
SPBC146.07,-215.92821877098575,-112.61818017251629,-108.4297882823258,-5.1197496838562975
SPNCRNA.1405,-89.66693840608282,-48.32036084071851,-45.03232743325032,-3.6857498678860026
SPBC146.09c,-223.96090439302952,-116.6580730993597,-111.31387787048456,-4.011046576814748
SPBC146.13c,-270.40881989378363,-138.91425010366973,-137.62488632087758,-6.1303165307636505
SPBC146.14c,-271.76192339713435,-139.97924333598996,-138.939701908291,-7.157021847146609
SPBC337.02c,-179.00621927869946,-94.0555787941198,-88.71467063684489,-3.764030152265207
SPBC337.03,-188.4439380628749,-100.59279006434666,-85.65649443995741,2.1946535585708773
SPBC337.04,-185.2968717548196,-96.5852694412958,-92.14051921508957,-3.4289169015657417
SPNCRNA.1407,-131.55998901490463,-68.09682015562132,-67.27418743226846,-3.811018572985148
SPBC337.15c,-188.09950916202732,-134.3222686869197,-97.71269894928732,-43.93545847417965
SPBC337.16,-206.5814871725452,-110.51069499695751,-106.39561793542242,-10.324825759834738
SPBC1734.01c,-250.5156652673193,-127.8688528138152,-127.13271076036844,-4.485898306864243
SPBC1734.02c,-182.08026286997207,-95.86830792854336,-90.41412717998728,-4.202172238558546
SPNCRNA.1408,-159.5905685382366,-80.83452905088022,-83.61523848447675,-4.859198997120358
SPBC1734.05c,-161.10080371656392,-85.28141706825166,-78.58205440683848,-2.7626677585262485
SPBC1734.06,-192.92520842380424,-99.30321779291208,-98.33265048460541,-4.710659853713223
SPBC1734.07c,-190.50605139694042,-95.9080474657322,-98.41504654245695,-3.817042611248752
SPBC1734.10c,-206.88561557407104,-104.63073560636414,-107.26159888937704,-5.006718921670142
